underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
58791,58791,58791,58791,20251001,30,Medium,0.3,Approved,Auto Approve,False,2,-8,7,79.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58792,58792,58792,58792,20250113,30,Medium,0.3,Approved,Auto Approve,False,5,4,5,81.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58793,58793,58793,58793,20250308,10,Low,0.1,Approved,Auto Approve,False,3,-3,1,84.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58794,58794,58794,58794,20251118,57,Medium,0.57,Approved,Refer Underwriter,True,63,8,4,76.49,Manual,David,SLA Breached,True,UW_AI_v1.1
58795,58795,58795,58795,20250114,49,Medium,0.49,Approved,Refer Underwriter,True,47,4,2,92.55,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
58796,58796,58796,58796,20250929,36,Medium,0.36,Rejected,Refer Underwriter,True,41,10,1,76.37,Manual,Priya,SLA Breached,True,UW_AI_v1.1
58797,58797,58797,58797,20250818,59,Medium,0.59,Approved,Refer Underwriter,True,87,2,4,83.95,Manual,Alice,SLA Breached,True,UW_AI_v1.1
58798,58798,58798,58798,20250610,60,High,0.6,Rejected,Refer Underwriter,True,86,2,3,93.72,Manual,David,SLA Breached,True,UW_AI_v2.0
58799,58799,58799,58799,20250906,73,High,0.73,Rejected,Reject,False,2,28,4,96.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58800,58800,58800,58800,20250116,97,Very High,0.97,Rejected,Reject,False,3,16,7,90.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58801,58801,58801,58801,20251213,52,Medium,0.52,Approved,Refer Underwriter,True,56,10,2,78.99,Manual,Priya,SLA Breached,True,UW_AI_v1.1
58802,58802,58802,58802,20250306,61,High,0.61,Rejected,Refer Underwriter,True,62,10,5,79.31,Manual,Priya,SLA Breached,True,UW_AI_v2.0
58803,58803,58803,58803,20250630,79,High,0.79,Rejected,Reject,False,5,22,2,81.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58804,58804,58804,58804,20251105,6,Low,0.06,Approved,Auto Approve,False,5,-3,3,78.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58805,58805,58805,58805,20250322,74,High,0.74,Rejected,Reject,False,2,21,2,98.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58806,58806,58806,58806,20250111,65,High,0.65,Approved,Refer Underwriter,True,56,4,1,77.39,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
58807,58807,58807,58807,20250817,81,Very High,0.81,Rejected,Reject,False,2,29,5,86.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58808,58808,58808,58808,20250709,59,Medium,0.59,Rejected,Refer Underwriter,True,24,14,4,91.52,Manual,John,Within SLA,True,UW_AI_v1.1
58809,58809,58809,58809,20250109,92,Very High,0.92,Rejected,Reject,False,4,17,6,97.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58810,58810,58810,58810,20251019,17,Low,0.17,Approved,Auto Approve,False,3,4,2,95.93,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58811,58811,58811,58811,20250818,11,Low,0.11,Approved,Auto Approve,False,5,-9,5,87.74,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58812,58812,58812,58812,20251214,82,Very High,0.82,Rejected,Reject,False,6,29,1,75.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58813,58813,58813,58813,20251128,63,High,0.63,Approved,Refer Underwriter,True,31,8,3,76.79,Manual,John,SLA Breached,True,UW_AI_v1.1
58814,58814,58814,58814,20250619,30,Medium,0.3,Approved,Auto Approve,False,3,-7,5,83.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58815,58815,58815,58815,20250116,47,Medium,0.47,Approved,Refer Underwriter,True,47,3,7,89.84,Manual,David,SLA Breached,True,UW_AI_v2.0
58816,58816,58816,58816,20250926,80,Very High,0.8,Rejected,Reject,False,4,20,2,96.57,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58817,58817,58817,58817,20251006,89,Very High,0.89,Rejected,Reject,False,2,33,3,84.44,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58818,58818,58818,58818,20250911,96,Very High,0.96,Rejected,Reject,False,6,32,4,92.37,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58819,58819,58819,58819,20251117,90,Very High,0.9,Rejected,Reject,False,7,29,3,97.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58820,58820,58820,58820,20250502,79,High,0.79,Rejected,Reject,False,4,20,4,89.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58821,58821,58821,58821,20250629,7,Low,0.07,Approved,Auto Approve,False,2,0,2,91.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58822,58822,58822,58822,20250122,23,Low,0.23,Approved,Auto Approve,False,4,-1,5,78.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58823,58823,58823,58823,20250103,30,Medium,0.3,Approved,Auto Approve,False,2,1,6,93.47,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58824,58824,58824,58824,20251102,31,Medium,0.31,Approved,Auto Approve,False,3,-7,4,86.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58825,58825,58825,58825,20250514,79,High,0.79,Rejected,Reject,False,6,31,5,98.46,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58826,58826,58826,58826,20250222,42,Medium,0.42,Rejected,Refer Underwriter,True,35,0,3,79.11,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
58827,58827,58827,58827,20250421,91,Very High,0.91,Rejected,Reject,False,4,22,3,97.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58828,58828,58828,58828,20251208,82,Very High,0.82,Rejected,Reject,False,7,29,4,89.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58829,58829,58829,58829,20250604,13,Low,0.13,Approved,Auto Approve,False,7,4,7,96.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58830,58830,58830,58830,20250125,17,Low,0.17,Approved,Auto Approve,False,6,3,1,81.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58831,58831,58831,58831,20251109,50,Medium,0.5,Rejected,Refer Underwriter,True,64,5,1,89.87,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58832,58832,58832,58832,20250811,19,Low,0.19,Approved,Auto Approve,False,3,-1,2,81.27,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58833,58833,58833,58833,20250706,88,Very High,0.88,Rejected,Reject,False,7,17,7,79.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58834,58834,58834,58834,20250730,7,Low,0.07,Approved,Auto Approve,False,2,-7,3,80.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58835,58835,58835,58835,20250420,54,Medium,0.54,Rejected,Refer Underwriter,True,70,0,3,75.34,Manual,Alice,SLA Breached,True,UW_AI_v1.1
58836,58836,58836,58836,20251111,97,Very High,0.97,Rejected,Reject,False,3,21,7,97.0,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58837,58837,58837,58837,20251013,57,Medium,0.57,Approved,Refer Underwriter,True,58,14,1,79.69,Manual,David,SLA Breached,True,UW_AI_v1.0
58838,58838,58838,58838,20250108,67,High,0.67,Approved,Refer Underwriter,True,66,7,6,92.23,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58839,58839,58839,58839,20251205,58,Medium,0.58,Approved,Refer Underwriter,True,89,7,5,75.98,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
58840,58840,58840,58840,20251015,5,Low,0.05,Approved,Auto Approve,False,2,-7,3,93.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58841,58841,58841,58841,20250419,60,High,0.6,Rejected,Refer Underwriter,True,34,13,4,98.47,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58842,58842,58842,58842,20250603,53,Medium,0.53,Approved,Refer Underwriter,True,35,2,3,89.78,Manual,John,SLA Breached,True,UW_AI_v1.0
58843,58843,58843,58843,20251029,30,Medium,0.3,Approved,Auto Approve,False,5,-10,5,97.31,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58844,58844,58844,58844,20250601,15,Low,0.15,Approved,Auto Approve,False,7,-10,5,84.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58845,58845,58845,58845,20250510,80,Very High,0.8,Rejected,Reject,False,6,34,3,94.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58846,58846,58846,58846,20250707,39,Medium,0.39,Rejected,Refer Underwriter,True,23,1,2,99.72,Manual,Priya,Within SLA,True,UW_AI_v2.0
58847,58847,58847,58847,20250414,43,Medium,0.43,Approved,Refer Underwriter,True,54,0,2,75.51,Manual,John,SLA Breached,True,UW_AI_v1.1
58848,58848,58848,58848,20250217,84,Very High,0.84,Rejected,Reject,False,2,18,4,99.72,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58849,58849,58849,58849,20251117,11,Low,0.11,Approved,Auto Approve,False,7,-6,7,83.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58850,58850,58850,58850,20250505,57,Medium,0.57,Rejected,Refer Underwriter,True,48,13,1,88.37,Manual,Alice,SLA Breached,True,UW_AI_v1.1
58851,58851,58851,58851,20250629,83,Very High,0.83,Rejected,Reject,False,6,30,5,87.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58852,58852,58852,58852,20250705,79,High,0.79,Rejected,Reject,False,7,24,7,91.1,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58853,58853,58853,58853,20250712,82,Very High,0.82,Rejected,Reject,False,2,32,2,88.14,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58854,58854,58854,58854,20250901,20,Low,0.2,Approved,Auto Approve,False,4,-4,4,98.65,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58855,58855,58855,58855,20250105,95,Very High,0.95,Rejected,Reject,False,5,30,6,83.88,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58856,58856,58856,58856,20250828,30,Medium,0.3,Approved,Auto Approve,False,3,0,7,77.05,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58857,58857,58857,58857,20250117,28,Low,0.28,Approved,Auto Approve,False,7,-5,7,84.1,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58858,58858,58858,58858,20250311,67,High,0.67,Rejected,Refer Underwriter,True,58,13,6,75.9,Manual,Priya,SLA Breached,True,UW_AI_v2.0
58859,58859,58859,58859,20250107,50,Medium,0.5,Approved,Refer Underwriter,True,34,12,3,82.0,Manual,John,SLA Breached,True,UW_AI_v2.0
58860,58860,58860,58860,20250917,9,Low,0.09,Approved,Auto Approve,False,2,-9,7,96.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58861,58861,58861,58861,20251203,91,Very High,0.91,Rejected,Reject,False,5,34,4,89.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58862,58862,58862,58862,20251028,73,High,0.73,Rejected,Reject,False,5,17,7,82.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58863,58863,58863,58863,20250516,19,Low,0.19,Approved,Auto Approve,False,4,-6,3,88.34,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58864,58864,58864,58864,20250315,79,High,0.79,Rejected,Reject,False,7,25,5,84.69,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58865,58865,58865,58865,20250714,48,Medium,0.48,Approved,Refer Underwriter,True,53,8,3,87.02,Manual,John,SLA Breached,True,UW_AI_v1.0
58866,58866,58866,58866,20250220,84,Very High,0.84,Rejected,Reject,False,7,31,2,96.05,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58867,58867,58867,58867,20250912,66,High,0.66,Rejected,Refer Underwriter,True,48,7,5,89.51,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
58868,58868,58868,58868,20250622,73,High,0.73,Rejected,Reject,False,3,34,5,89.29,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58869,58869,58869,58869,20250508,74,High,0.74,Rejected,Reject,False,6,15,1,94.34,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58870,58870,58870,58870,20250526,14,Low,0.14,Approved,Auto Approve,False,3,-3,7,77.48,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58871,58871,58871,58871,20250129,13,Low,0.13,Approved,Auto Approve,False,7,0,5,96.56,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58872,58872,58872,58872,20250606,47,Medium,0.47,Approved,Refer Underwriter,True,51,2,5,92.29,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
58873,58873,58873,58873,20250707,31,Medium,0.31,Approved,Auto Approve,False,6,-1,4,89.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58874,58874,58874,58874,20250426,70,High,0.7,Rejected,Reject,False,3,15,7,80.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58875,58875,58875,58875,20250318,13,Low,0.13,Approved,Auto Approve,False,6,-1,3,84.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58876,58876,58876,58876,20250112,64,High,0.64,Approved,Refer Underwriter,True,66,2,4,91.63,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58877,58877,58877,58877,20251225,84,Very High,0.84,Rejected,Reject,False,4,34,6,84.03,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58878,58878,58878,58878,20250716,8,Low,0.08,Approved,Auto Approve,False,3,1,2,89.2,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58879,58879,58879,58879,20250303,90,Very High,0.9,Rejected,Reject,False,3,18,5,81.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58880,58880,58880,58880,20250111,10,Low,0.1,Approved,Auto Approve,False,6,-10,1,94.63,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58881,58881,58881,58881,20251105,66,High,0.66,Approved,Refer Underwriter,True,41,8,2,79.48,Manual,John,SLA Breached,True,UW_AI_v2.0
58882,58882,58882,58882,20250615,54,Medium,0.54,Approved,Refer Underwriter,True,27,1,1,76.1,Manual,Rahul,Within SLA,True,UW_AI_v1.0
58883,58883,58883,58883,20250611,67,High,0.67,Approved,Refer Underwriter,True,44,1,2,94.4,Manual,Priya,SLA Breached,True,UW_AI_v1.1
58884,58884,58884,58884,20250208,79,High,0.79,Rejected,Reject,False,7,32,2,83.62,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58885,58885,58885,58885,20250624,69,High,0.69,Rejected,Refer Underwriter,True,64,11,1,91.52,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
58886,58886,58886,58886,20250425,24,Low,0.24,Approved,Auto Approve,False,6,-6,2,78.84,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58887,58887,58887,58887,20250613,82,Very High,0.82,Rejected,Reject,False,3,28,4,88.1,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58888,58888,58888,58888,20250525,34,Medium,0.34,Approved,Auto Approve,False,5,-9,3,82.28,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58889,58889,58889,58889,20250316,92,Very High,0.92,Rejected,Reject,False,6,20,7,94.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58890,58890,58890,58890,20251213,47,Medium,0.47,Approved,Refer Underwriter,True,76,11,4,94.52,Manual,John,SLA Breached,True,UW_AI_v1.1
58891,58891,58891,58891,20250111,19,Low,0.19,Approved,Auto Approve,False,3,1,5,96.95,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58892,58892,58892,58892,20250824,85,Very High,0.85,Rejected,Reject,False,3,16,5,90.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58893,58893,58893,58893,20250126,69,High,0.69,Rejected,Refer Underwriter,True,60,3,7,83.67,Manual,Priya,SLA Breached,True,UW_AI_v2.0
58894,58894,58894,58894,20250225,92,Very High,0.92,Rejected,Reject,False,5,19,6,83.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58895,58895,58895,58895,20250911,37,Medium,0.37,Approved,Refer Underwriter,True,69,11,5,96.57,Manual,David,SLA Breached,True,UW_AI_v2.0
58896,58896,58896,58896,20251005,51,Medium,0.51,Rejected,Refer Underwriter,True,30,10,5,88.02,Manual,Rahul,Within SLA,True,UW_AI_v2.0
58897,58897,58897,58897,20251029,66,High,0.66,Rejected,Refer Underwriter,True,83,7,3,77.61,Manual,Alice,SLA Breached,True,UW_AI_v1.0
58898,58898,58898,58898,20250610,69,High,0.69,Approved,Refer Underwriter,True,46,14,1,99.38,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58899,58899,58899,58899,20260103,23,Low,0.23,Approved,Auto Approve,False,6,4,5,81.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58900,58900,58900,58900,20251211,19,Low,0.19,Approved,Auto Approve,False,7,-1,5,86.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58901,58901,58901,58901,20251215,63,High,0.63,Approved,Refer Underwriter,True,53,10,7,99.66,Manual,Alice,SLA Breached,True,UW_AI_v1.0
58902,58902,58902,58902,20250220,87,Very High,0.87,Rejected,Reject,False,2,29,5,92.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58903,58903,58903,58903,20250806,32,Medium,0.32,Approved,Auto Approve,False,6,-10,2,93.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58904,58904,58904,58904,20251130,22,Low,0.22,Approved,Auto Approve,False,2,-3,4,93.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58905,58905,58905,58905,20250501,81,Very High,0.81,Rejected,Reject,False,7,31,4,79.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58906,58906,58906,58906,20251128,22,Low,0.22,Approved,Auto Approve,False,7,-3,4,93.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58907,58907,58907,58907,20250315,23,Low,0.23,Approved,Auto Approve,False,6,-10,7,90.28,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58908,58908,58908,58908,20250123,27,Low,0.27,Approved,Auto Approve,False,2,3,4,81.67,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58909,58909,58909,58909,20250414,53,Medium,0.53,Approved,Refer Underwriter,True,41,0,1,87.22,Manual,Priya,SLA Breached,True,UW_AI_v1.0
58910,58910,58910,58910,20251001,88,Very High,0.88,Rejected,Reject,False,5,24,7,87.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58911,58911,58911,58911,20251013,87,Very High,0.87,Rejected,Reject,False,5,17,7,81.17,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58912,58912,58912,58912,20250112,47,Medium,0.47,Approved,Refer Underwriter,True,53,10,1,93.35,Manual,David,SLA Breached,True,UW_AI_v2.0
58913,58913,58913,58913,20250819,99,Very High,0.99,Rejected,Reject,False,6,26,6,95.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58914,58914,58914,58914,20251113,12,Low,0.12,Approved,Auto Approve,False,3,0,4,88.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
58915,58915,58915,58915,20250121,54,Medium,0.54,Approved,Refer Underwriter,True,56,2,4,92.31,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58916,58916,58916,58916,20251210,44,Medium,0.44,Approved,Refer Underwriter,True,71,8,3,93.68,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58917,58917,58917,58917,20250414,20,Low,0.2,Approved,Auto Approve,False,6,1,3,79.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58918,58918,58918,58918,20250614,52,Medium,0.52,Approved,Refer Underwriter,True,29,13,3,99.24,Manual,Alice,Within SLA,True,UW_AI_v2.0
58919,58919,58919,58919,20251225,11,Low,0.11,Approved,Auto Approve,False,2,-7,2,84.21,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58920,58920,58920,58920,20251008,61,High,0.61,Approved,Refer Underwriter,True,84,9,7,91.84,Manual,John,SLA Breached,True,UW_AI_v1.0
58921,58921,58921,58921,20250224,76,High,0.76,Rejected,Reject,False,7,16,4,91.85,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58922,58922,58922,58922,20250904,99,Very High,0.99,Rejected,Reject,False,5,28,4,86.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58923,58923,58923,58923,20250227,43,Medium,0.43,Rejected,Refer Underwriter,True,44,10,7,75.42,Manual,Priya,SLA Breached,True,UW_AI_v1.0
58924,58924,58924,58924,20250807,48,Medium,0.48,Rejected,Refer Underwriter,True,40,2,7,85.53,Manual,Priya,SLA Breached,True,UW_AI_v1.1
58925,58925,58925,58925,20250207,42,Medium,0.42,Approved,Refer Underwriter,True,75,7,1,85.69,Manual,John,SLA Breached,True,UW_AI_v1.0
58926,58926,58926,58926,20250407,47,Medium,0.47,Rejected,Refer Underwriter,True,87,3,4,86.78,Manual,Alice,SLA Breached,True,UW_AI_v2.0
58927,58927,58927,58927,20250614,79,High,0.79,Rejected,Reject,False,7,17,5,92.42,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58928,58928,58928,58928,20251009,79,High,0.79,Rejected,Reject,False,2,23,3,88.55,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
58929,58929,58929,58929,20250321,88,Very High,0.88,Rejected,Reject,False,6,16,5,95.54,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
58930,58930,58930,58930,20250106,92,Very High,0.92,Rejected,Reject,False,4,17,1,80.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
