claim_sk,claim_id,policy_sk,date_sk,claim_amount,claim_amount_band,claim_flag,claim_approved,claim_severity,fraud_risk,settlement_days,settlement_band
60408,CLM160407,60408,20220905,0,,,,Low,Low,0,Fast
60409,CLM160408,60409,20241210,0,,,,Low,Low,0,Fast
60410,CLM160409,60410,20240806,0,,,,Low,Low,0,Fast
60411,CLM160410,60411,20220626,0,,,,Low,Low,0,Fast
60412,CLM160411,60412,20220505,0,,,,Low,Low,0,Fast
60413,CLM160412,60413,20220615,0,,,,Low,Low,0,Fast
60414,CLM160413,60414,20220506,0,,,,Low,Low,0,Fast
60415,CLM160414,60415,20240531,0,,,,Low,Low,0,Fast
60416,CLM160415,60416,20220311,0,,,,Low,Low,0,Fast
60417,CLM160416,60417,20230607,0,,,,Low,Low,0,Fast
60418,CLM160417,60418,20231103,0,,,,Low,Low,0,Fast
60419,CLM160418,60419,20241217,0,,,,Low,Low,0,Fast
60420,CLM160419,60420,20240502,0,,,,Low,Low,0,Fast
60421,CLM160420,60421,20240722,0,,,,Low,Low,0,Fast
60422,CLM160421,60422,20220704,0,,,,Low,Low,0,Fast
60423,CLM160422,60423,20241230,0,,,,Low,Low,0,Fast
60424,CLM160423,60424,20221119,0,,,,Low,Low,0,Fast
60425,CLM160424,60425,20220115,0,,,,Low,Low,0,Fast
60426,CLM160425,60426,20240501,0,,,,Low,Low,0,Fast
60427,CLM160426,60427,20230318,0,,,,Low,Low,0,Fast
60428,CLM160427,60428,20241217,0,,,,Low,Low,0,Fast
60429,CLM160428,60429,20230203,0,,,,Low,Low,0,Fast
60430,CLM160429,60430,20231201,0,,,,Low,Low,0,Fast
60431,CLM160430,60431,20240210,0,,,,Low,Low,0,Fast
60432,CLM160431,60432,20230731,0,,,,Low,Low,0,Fast
60433,CLM160432,60433,20240704,0,,,,Low,Low,0,Fast
60434,CLM160433,60434,20241031,0,,,,Low,Low,0,Fast
60435,CLM160434,60435,20220710,0,,,,Low,Low,0,Fast
60436,CLM160435,60436,20240430,0,,,,Low,Low,0,Fast
60437,CLM160436,60437,20220301,0,,,,Low,Low,0,Fast
60438,CLM160437,60438,20220605,0,,,,Low,Low,0,Fast
60439,CLM160438,60439,20241015,0,,,,Low,Low,0,Fast
60440,CLM160439,60440,20230414,0,,,,Low,Low,0,Fast
60441,CLM160440,60441,20240717,0,,,,Low,Low,0,Fast
60442,CLM160441,60442,20221111,0,,,,Low,Low,0,Fast
60443,CLM160442,60443,20241205,0,,,,Low,Low,0,Fast
60444,CLM160443,60444,20240207,0,,,,Low,Low,0,Fast
60445,CLM160444,60445,20220512,0,,,,Low,Low,0,Fast
60446,CLM160445,60446,20230215,0,,,,Low,Low,0,Fast
60447,CLM160446,60447,20220516,0,,,,Low,Low,0,Fast
60448,CLM160447,60448,20230909,0,,,,Low,Low,0,Fast
60449,CLM160448,60449,20240324,0,,,,Low,Low,0,Fast
60450,CLM160449,60450,20240622,0,,,,Low,Low,0,Fast
60451,CLM160450,60451,20220126,0,,,,Low,Low,0,Fast
60452,CLM160451,60452,20230528,0,,,,Low,Low,0,Fast
60453,CLM160452,60453,20230506,0,,,,Low,Low,0,Fast
60454,CLM160453,60454,20240919,0,,,,Low,Low,0,Fast
60455,CLM160454,60455,20240205,0,,,,Low,Low,0,Fast
60456,CLM160455,60456,20230413,0,,,,Low,Low,0,Fast
60457,CLM160456,60457,20231223,0,,,,Low,Low,0,Fast
60458,CLM160457,60458,20241128,0,,,,Low,Low,0,Fast
60459,CLM160458,60459,20240623,0,,,,Low,Low,0,Fast
60460,CLM160459,60460,20220127,0,,,,Low,Low,0,Fast
60461,CLM160460,60461,20220717,0,,,,Low,Low,0,Fast
60462,CLM160461,60462,20240704,0,,,,Low,Low,0,Fast
60463,CLM160462,60463,20240924,0,,,,Low,Low,0,Fast
60464,CLM160463,60464,20240112,0,,,,Low,Low,0,Fast
60465,CLM160464,60465,20220122,0,,,,Low,Low,0,Fast
60466,CLM160465,60466,20230317,0,,,,Low,Low,0,Fast
60467,CLM160466,60467,20230127,0,,,,Low,Low,0,Fast
60468,CLM160467,60468,20220101,0,,,,Low,Low,0,Fast
60469,CLM160468,60469,20230314,0,,,,Low,Low,0,Fast
60470,CLM160469,60470,20240626,0,,,,Low,Low,0,Fast
60471,CLM160470,60471,20220727,0,,,,Low,Low,0,Fast
60472,CLM160471,60472,20220114,0,,,,Low,Low,0,Fast
60473,CLM160472,60473,20220901,0,,,,Low,Low,0,Fast
60474,CLM160473,60474,20220418,0,,,,Low,Low,0,Fast
60475,CLM160474,60475,20220505,0,,,,Low,Low,0,Fast
60476,CLM160475,60476,20230216,0,,,,Low,Low,0,Fast
60477,CLM160476,60477,20240830,0,,,,Low,Low,0,Fast
60478,CLM160477,60478,20220825,0,,,,Low,Low,0,Fast
60479,CLM160478,60479,20240130,0,,,,Low,Low,0,Fast
60480,CLM160479,60480,20231017,0,,,,Low,Low,0,Fast
60481,CLM160480,60481,20220728,0,,,,Low,Low,0,Fast
60482,CLM160481,60482,20241112,0,,,,Low,Low,0,Fast
60483,CLM160482,60483,20220110,0,,,,Low,Low,0,Fast
60484,CLM160483,60484,20240207,0,,,,Low,Low,0,Fast
60485,CLM160484,60485,20240816,0,,,,Low,Low,0,Fast
60486,CLM160485,60486,20240205,0,,,,Low,Low,0,Fast
60487,CLM160486,60487,20221017,0,,,,Low,Low,0,Fast
60488,CLM160487,60488,20220321,0,,,,Low,Low,0,Fast
60489,CLM160488,60489,20230210,0,,,,Low,Low,0,Fast
60490,CLM160489,60490,20230223,0,,,,Low,Low,0,Fast
60491,CLM160490,60491,20220123,0,,,,Low,Low,0,Fast
60492,CLM160491,60492,20231210,0,,,,Low,Low,0,Fast
60493,CLM160492,60493,20220904,0,,,,Low,Low,0,Fast
60494,CLM160493,60494,20240204,0,,,,Low,Low,0,Fast
60495,CLM160494,60495,20230501,0,,,,Low,Low,0,Fast
60496,CLM160495,60496,20241108,0,,,,Low,Low,0,Fast
60497,CLM160496,60497,20240226,0,,,,Low,Low,0,Fast
60498,CLM160497,60498,20240528,0,,,,Low,Low,0,Fast
60499,CLM160498,60499,20240923,0,,,,Low,Low,0,Fast
60500,CLM160499,60500,20230822,0,,,,Low,Low,0,Fast
60501,CLM160500,60501,20230131,0,,,,Low,Low,0,Fast
60502,CLM160501,60502,20241102,0,,,,Low,Low,0,Fast
60503,CLM160502,60503,20221208,0,,,,Low,Low,0,Fast
60504,CLM160503,60504,20231208,0,,,,Low,Low,0,Fast
60505,CLM160504,60505,20230811,0,,,,Low,Low,0,Fast
60506,CLM160505,60506,20241112,0,,,,Low,Low,0,Fast
60507,CLM160506,60507,20241017,0,,,,Low,Low,0,Fast
60508,CLM160507,60508,20240405,0,,,,Low,Low,0,Fast
60509,CLM160508,60509,20220714,0,,,,Low,Low,0,Fast
60510,CLM160509,60510,20231212,0,,,,Low,Low,0,Fast
60511,CLM160510,60511,20241009,0,,,,Low,Low,0,Fast
60512,CLM160511,60512,20230525,0,,,,Low,Low,0,Fast
60513,CLM160512,60513,20240415,0,,,,Low,Low,0,Fast
60514,CLM160513,60514,20240920,0,,,,Low,Low,0,Fast
60515,CLM160514,60515,20231228,0,,,,Low,Low,0,Fast
60516,CLM160515,60516,20241028,0,,,,Low,Low,0,Fast
60517,CLM160516,60517,20220804,0,,,,Low,Low,0,Fast
60518,CLM160517,60518,20221011,0,,,,Low,Low,0,Fast
60519,CLM160518,60519,20230315,0,,,,Low,Low,0,Fast
60520,CLM160519,60520,20221119,0,,,,Low,Low,0,Fast
60521,CLM160520,60521,20240127,0,,,,Low,Low,0,Fast
60522,CLM160521,60522,20231216,0,,,,Low,Low,0,Fast
60523,CLM160522,60523,20230217,0,,,,Low,Low,0,Fast
60524,CLM160523,60524,20220805,0,,,,Low,Low,0,Fast
60525,CLM160524,60525,20240721,0,,,,Low,Low,0,Fast
60526,CLM160525,60526,20231108,0,,,,Low,Low,0,Fast
60527,CLM160526,60527,20240531,0,,,,Low,Low,0,Fast
60528,CLM160527,60528,20240502,0,,,,Low,Low,0,Fast
60529,CLM160528,60529,20241118,0,,,,Low,Low,0,Fast
60530,CLM160529,60530,20230516,0,,,,Low,Low,0,Fast
60531,CLM160530,60531,20241208,0,,,,Low,Low,0,Fast
60532,CLM160531,60532,20241022,0,,,,Low,Low,0,Fast
60533,CLM160532,60533,20231211,0,,,,Low,Low,0,Fast
60534,CLM160533,60534,20230824,0,,,,Low,Low,0,Fast
60535,CLM160534,60535,20220311,0,,,,Low,Low,0,Fast
60536,CLM160535,60536,20231206,0,,,,Low,Low,0,Fast
60537,CLM160536,60537,20220215,0,,,,Low,Low,0,Fast
60538,CLM160537,60538,20241222,0,,,,Low,Low,0,Fast
60539,CLM160538,60539,20240108,0,,,,Low,Low,0,Fast
60540,CLM160539,60540,20240705,0,,,,Low,Low,0,Fast
60541,CLM160540,60541,20230507,0,,,,Low,Low,0,Fast
60542,CLM160541,60542,20230512,0,,,,Low,Low,0,Fast
60543,CLM160542,60543,20241116,0,,,,Low,Low,0,Fast
60544,CLM160543,60544,20240517,0,,,,Low,Low,0,Fast
60545,CLM160544,60545,20220812,0,,,,Low,Low,0,Fast
60546,CLM160545,60546,20241217,0,,,,Low,Low,0,Fast
60547,CLM160546,60547,20240323,0,,,,Low,Low,0,Fast
60548,CLM160547,60548,20231222,0,,,,Low,Low,0,Fast
60549,CLM160548,60549,20231016,0,,,,Low,Low,0,Fast
60550,CLM160549,60550,20230613,0,,,,Low,Low,0,Fast
60551,CLM160550,60551,20240713,0,,,,Low,Low,0,Fast
60552,CLM160551,60552,20230511,0,,,,Low,Low,0,Fast
60553,CLM160552,60553,20240122,0,,,,Low,Low,0,Fast
60554,CLM160553,60554,20241127,0,,,,Low,Low,0,Fast
60555,CLM160554,60555,20220227,0,,,,Low,Low,0,Fast
60556,CLM160555,60556,20230613,0,,,,Low,Low,0,Fast
60557,CLM160556,60557,20230924,0,,,,Low,Low,0,Fast
60558,CLM160557,60558,20230619,0,,,,Low,Low,0,Fast
60559,CLM160558,60559,20230427,0,,,,Low,Low,0,Fast
60560,CLM160559,60560,20231223,0,,,,Low,Low,0,Fast
60561,CLM160560,60561,20220801,0,,,,Low,Low,0,Fast
60562,CLM160561,60562,20220528,0,,,,Low,Low,0,Fast
60563,CLM160562,60563,20230405,0,,,,Low,Low,0,Fast
60564,CLM160563,60564,20220917,0,,,,Low,Low,0,Fast
60565,CLM160564,60565,20220314,0,,,,Low,Low,0,Fast
60566,CLM160565,60566,20221127,0,,,,Low,Low,0,Fast
60567,CLM160566,60567,20220218,0,,,,Low,Low,0,Fast
60568,CLM160567,60568,20240304,0,,,,Low,Low,0,Fast
60569,CLM160568,60569,20230520,0,,,,Low,Low,0,Fast
60570,CLM160569,60570,20220201,0,,,,Low,Low,0,Fast
60571,CLM160570,60571,20230624,0,,,,Low,Low,0,Fast
60572,CLM160571,60572,20240329,0,,,,Low,Low,0,Fast
60573,CLM160572,60573,20231111,0,,,,Low,Low,0,Fast
60574,CLM160573,60574,20220206,0,,,,Low,Low,0,Fast
60575,CLM160574,60575,20240116,0,,,,Low,Low,0,Fast
60576,CLM160575,60576,20241003,0,,,,Low,Low,0,Fast
60577,CLM160576,60577,20220226,0,,,,Low,Low,0,Fast
60578,CLM160577,60578,20221202,0,,,,Low,Low,0,Fast
60579,CLM160578,60579,20230511,0,,,,Low,Low,0,Fast
60580,CLM160579,60580,20230807,0,,,,Low,Low,0,Fast
60581,CLM160580,60581,20220714,0,,,,Low,Low,0,Fast
60582,CLM160581,60582,20220103,0,,,,Low,Low,0,Fast
60583,CLM160582,60583,20220721,0,,,,Low,Low,0,Fast
60584,CLM160583,60584,20220726,0,,,,Low,Low,0,Fast
60585,CLM160584,60585,20230717,0,,,,Low,Low,0,Fast
60586,CLM160585,60586,20240120,0,,,,Low,Low,0,Fast
60587,CLM160586,60587,20240625,0,,,,Low,Low,0,Fast
60588,CLM160587,60588,20220804,0,,,,Low,Low,0,Fast
60589,CLM160588,60589,20230815,0,,,,Low,Low,0,Fast
60590,CLM160589,60590,20240720,0,,,,Low,Low,0,Fast
60591,CLM160590,60591,20241110,0,,,,Low,Low,0,Fast
60592,CLM160591,60592,20220810,0,,,,Low,Low,0,Fast
60593,CLM160592,60593,20240523,0,,,,Low,Low,0,Fast
60594,CLM160593,60594,20240124,0,,,,Low,Low,0,Fast
60595,CLM160594,60595,20230322,0,,,,Low,Low,0,Fast
60596,CLM160595,60596,20230114,0,,,,Low,Low,0,Fast
60597,CLM160596,60597,20230130,0,,,,Low,Low,0,Fast
60598,CLM160597,60598,20231005,0,,,,Low,Low,0,Fast
60599,CLM160598,60599,20230317,0,,,,Low,Low,0,Fast
60600,CLM160599,60600,20220802,0,,,,Low,Low,0,Fast
60601,CLM160600,60601,20220508,0,,,,Low,Low,0,Fast
60602,CLM160601,60602,20230527,0,,,,Low,Low,0,Fast
60603,CLM160602,60603,20231207,0,,,,Low,Low,0,Fast
60604,CLM160603,60604,20240626,0,,,,Low,Low,0,Fast
60605,CLM160604,60605,20241204,0,,,,Low,Low,0,Fast
60606,CLM160605,60606,20220226,0,,,,Low,Low,0,Fast
60607,CLM160606,60607,20230121,0,,,,Low,Low,0,Fast
60608,CLM160607,60608,20230601,0,,,,Low,Low,0,Fast
60609,CLM160608,60609,20241108,0,,,,Low,Low,0,Fast
60610,CLM160609,60610,20241120,0,,,,Low,Low,0,Fast
60611,CLM160610,60611,20240728,0,,,,Low,Low,0,Fast
60612,CLM160611,60612,20230413,0,,,,Low,Low,0,Fast
60613,CLM160612,60613,20240523,0,,,,Low,Low,0,Fast
60614,CLM160613,60614,20230131,0,,,,Low,Low,0,Fast
60615,CLM160614,60615,20230223,0,,,,Low,Low,0,Fast
60616,CLM160615,60616,20240811,0,,,,Low,Low,0,Fast
60617,CLM160616,60617,20230929,0,,,,Low,Low,0,Fast
60618,CLM160617,60618,20240521,0,,,,Low,Low,0,Fast
60619,CLM160618,60619,20230621,0,,,,Low,Low,0,Fast
60620,CLM160619,60620,20240119,0,,,,Low,Low,0,Fast
60621,CLM160620,60621,20231227,0,,,,Low,Low,0,Fast
60622,CLM160621,60622,20220926,0,,,,Low,Low,0,Fast
60623,CLM160622,60623,20221127,0,,,,Low,Low,0,Fast
60624,CLM160623,60624,20240805,0,,,,Low,Low,0,Fast
60625,CLM160624,60625,20221018,0,,,,Low,Low,0,Fast
60626,CLM160625,60626,20240325,0,,,,Low,Low,0,Fast
60627,CLM160626,60627,20220823,0,,,,Low,Low,0,Fast
60628,CLM160627,60628,20221102,0,,,,Low,Low,0,Fast
60629,CLM160628,60629,20220328,0,,,,Low,Low,0,Fast
60630,CLM160629,60630,20240318,0,,,,Low,Low,0,Fast
60631,CLM160630,60631,20231211,0,,,,Low,Low,0,Fast
60632,CLM160631,60632,20240103,0,,,,Low,Low,0,Fast
60633,CLM160632,60633,20241219,0,,,,Low,Low,0,Fast
60634,CLM160633,60634,20240405,0,,,,Low,Low,0,Fast
60635,CLM160634,60635,20241022,0,,,,Low,Low,0,Fast
60636,CLM160635,60636,20230221,0,,,,Low,Low,0,Fast
60637,CLM160636,60637,20240711,0,,,,Low,Low,0,Fast
60638,CLM160637,60638,20240809,0,,,,Low,Low,0,Fast
60639,CLM160638,60639,20230103,0,,,,Low,Low,0,Fast
60640,CLM160639,60640,20241114,0,,,,Low,Low,0,Fast
60641,CLM160640,60641,20220513,0,,,,Low,Low,0,Fast
60642,CLM160641,60642,20220303,0,,,,Low,Low,0,Fast
60643,CLM160642,60643,20230328,0,,,,Low,Low,0,Fast
60644,CLM160643,60644,20231222,0,,,,Low,Low,0,Fast
60645,CLM160644,60645,20220415,0,,,,Low,Low,0,Fast
60646,CLM160645,60646,20230826,0,,,,Low,Low,0,Fast
60647,CLM160646,60647,20231107,0,,,,Low,Low,0,Fast
60648,CLM160647,60648,20230129,0,,,,Low,Low,0,Fast
60649,CLM160648,60649,20240115,0,,,,Low,Low,0,Fast
60650,CLM160649,60650,20230821,0,,,,Low,Low,0,Fast
60651,CLM160650,60651,20220217,0,,,,Low,Low,0,Fast
60652,CLM160651,60652,20220707,0,,,,Low,Low,0,Fast
60653,CLM160652,60653,20241005,0,,,,Low,Low,0,Fast
60654,CLM160653,60654,20230529,0,,,,Low,Low,0,Fast
60655,CLM160654,60655,20240301,0,,,,Low,Low,0,Fast
60656,CLM160655,60656,20241210,0,,,,Low,Low,0,Fast
60657,CLM160656,60657,20220814,0,,,,Low,Low,0,Fast
60658,CLM160657,60658,20240712,0,,,,Low,Low,0,Fast
60659,CLM160658,60659,20230920,0,,,,Low,Low,0,Fast
60660,CLM160659,60660,20240208,0,,,,Low,Low,0,Fast
60661,CLM160660,60661,20241019,0,,,,Low,Low,0,Fast
60662,CLM160661,60662,20240927,0,,,,Low,Low,0,Fast
60663,CLM160662,60663,20241202,0,,,,Low,Low,0,Fast
60664,CLM160663,60664,20230401,0,,,,Low,Low,0,Fast
60665,CLM160664,60665,20240908,0,,,,Low,Low,0,Fast
60666,CLM160665,60666,20240611,0,,,,Low,Low,0,Fast
60667,CLM160666,60667,20220826,0,,,,Low,Low,0,Fast
60668,CLM160667,60668,20240201,0,,,,Low,Low,0,Fast
60669,CLM160668,60669,20220603,0,,,,Low,Low,0,Fast
60670,CLM160669,60670,20240112,0,,,,Low,Low,0,Fast
60671,CLM160670,60671,20231014,0,,,,Low,Low,0,Fast
60672,CLM160671,60672,20231014,0,,,,Low,Low,0,Fast
60673,CLM160672,60673,20241118,0,,,,Low,Low,0,Fast
60674,CLM160673,60674,20240522,0,,,,Low,Low,0,Fast
60675,CLM160674,60675,20241220,0,,,,Low,Low,0,Fast
60676,CLM160675,60676,20220210,0,,,,Low,Low,0,Fast
60677,CLM160676,60677,20231022,0,,,,Low,Low,0,Fast
60678,CLM160677,60678,20240129,0,,,,Low,Low,0,Fast
60679,CLM160678,60679,20221022,0,,,,Low,Low,0,Fast
60680,CLM160679,60680,20220915,0,,,,Low,Low,0,Fast
60681,CLM160680,60681,20231231,0,,,,Low,Low,0,Fast
60682,CLM160681,60682,20241016,0,,,,Low,Low,0,Fast
60683,CLM160682,60683,20221014,0,,,,Low,Low,0,Fast
60684,CLM160683,60684,20220830,0,,,,Low,Low,0,Fast
60685,CLM160684,60685,20220724,0,,,,Low,Low,0,Fast
60686,CLM160685,60686,20231018,0,,,,Low,Low,0,Fast
60687,CLM160686,60687,20221006,0,,,,Low,Low,0,Fast
60688,CLM160687,60688,20230130,0,,,,Low,Low,0,Fast
60689,CLM160688,60689,20230417,0,,,,Low,Low,0,Fast
60690,CLM160689,60690,20240827,0,,,,Low,Low,0,Fast
60691,CLM160690,60691,20241013,0,,,,Low,Low,0,Fast
60692,CLM160691,60692,20241101,0,,,,Low,Low,0,Fast
60693,CLM160692,60693,20220226,0,,,,Low,Low,0,Fast
60694,CLM160693,60694,20230409,0,,,,Low,Low,0,Fast
60695,CLM160694,60695,20240819,0,,,,Low,Low,0,Fast
60696,CLM160695,60696,20230825,0,,,,Low,Low,0,Fast
60697,CLM160696,60697,20230531,0,,,,Low,Low,0,Fast
60698,CLM160697,60698,20240103,0,,,,Low,Low,0,Fast
60699,CLM160698,60699,20231018,0,,,,Low,Low,0,Fast
60700,CLM160699,60700,20220122,0,,,,Low,Low,0,Fast
60701,CLM160700,60701,20231205,0,,,,Low,Low,0,Fast
60702,CLM160701,60702,20221122,0,,,,Low,Low,0,Fast
60703,CLM160702,60703,20240625,0,,,,Low,Low,0,Fast
60704,CLM160703,60704,20230302,0,,,,Low,Low,0,Fast
60705,CLM160704,60705,20231231,0,,,,Low,Low,0,Fast
60706,CLM160705,60706,20220208,0,,,,Low,Low,0,Fast
60707,CLM160706,60707,20240731,0,,,,Low,Low,0,Fast
60708,CLM160707,60708,20220130,0,,,,Low,Low,0,Fast
60709,CLM160708,60709,20220610,0,,,,Low,Low,0,Fast
60710,CLM160709,60710,20230908,0,,,,Low,Low,0,Fast
60711,CLM160710,60711,20221105,0,,,,Low,Low,0,Fast
60712,CLM160711,60712,20220514,0,,,,Low,Low,0,Fast
60713,CLM160712,60713,20230720,0,,,,Low,Low,0,Fast
60714,CLM160713,60714,20220205,0,,,,Low,Low,0,Fast
60715,CLM160714,60715,20240410,0,,,,Low,Low,0,Fast
60716,CLM160715,60716,20220321,0,,,,Low,Low,0,Fast
60717,CLM160716,60717,20240223,0,,,,Low,Low,0,Fast
60718,CLM160717,60718,20230313,0,,,,Low,Low,0,Fast
60719,CLM160718,60719,20240913,0,,,,Low,Low,0,Fast
60720,CLM160719,60720,20230209,0,,,,Low,Low,0,Fast
60721,CLM160720,60721,20220922,0,,,,Low,Low,0,Fast
60722,CLM160721,60722,20220821,0,,,,Low,Low,0,Fast
60723,CLM160722,60723,20230323,0,,,,Low,Low,0,Fast
60724,CLM160723,60724,20230303,0,,,,Low,Low,0,Fast
60725,CLM160724,60725,20240825,0,,,,Low,Low,0,Fast
60726,CLM160725,60726,20241117,0,,,,Low,Low,0,Fast
60727,CLM160726,60727,20240905,0,,,,Low,Low,0,Fast
60728,CLM160727,60728,20220129,0,,,,Low,Low,0,Fast
60729,CLM160728,60729,20230112,0,,,,Low,Low,0,Fast
60730,CLM160729,60730,20220202,0,,,,Low,Low,0,Fast
60731,CLM160730,60731,20241005,0,,,,Low,Low,0,Fast
60732,CLM160731,60732,20240817,0,,,,Low,Low,0,Fast
60733,CLM160732,60733,20230912,0,,,,Low,Low,0,Fast
60734,CLM160733,60734,20240618,0,,,,Low,Low,0,Fast
60735,CLM160734,60735,20230516,0,,,,Low,Low,0,Fast
60736,CLM160735,60736,20240617,0,,,,Low,Low,0,Fast
60737,CLM160736,60737,20240506,0,,,,Low,Low,0,Fast
60738,CLM160737,60738,20231204,0,,,,Low,Low,0,Fast
60739,CLM160738,60739,20230831,0,,,,Low,Low,0,Fast
60740,CLM160739,60740,20230723,0,,,,Low,Low,0,Fast
60741,CLM160740,60741,20231231,0,,,,Low,Low,0,Fast
60742,CLM160741,60742,20221011,0,,,,Low,Low,0,Fast
60743,CLM160742,60743,20231111,0,,,,Low,Low,0,Fast
60744,CLM160743,60744,20240707,0,,,,Low,Low,0,Fast
60745,CLM160744,60745,20220516,0,,,,Low,Low,0,Fast
60746,CLM160745,60746,20231015,0,,,,Low,Low,0,Fast
60747,CLM160746,60747,20240607,0,,,,Low,Low,0,Fast
60748,CLM160747,60748,20241030,0,,,,Low,Low,0,Fast
60749,CLM160748,60749,20221024,0,,,,Low,Low,0,Fast
60750,CLM160749,60750,20231208,0,,,,Low,Low,0,Fast
60751,CLM160750,60751,20221126,0,,,,Low,Low,0,Fast
60752,CLM160751,60752,20230324,0,,,,Low,Low,0,Fast
60753,CLM160752,60753,20220115,0,,,,Low,Low,0,Fast
60754,CLM160753,60754,20220804,0,,,,Low,Low,0,Fast
60755,CLM160754,60755,20221126,0,,,,Low,Low,0,Fast
60756,CLM160755,60756,20230718,0,,,,Low,Low,0,Fast
60757,CLM160756,60757,20241218,0,,,,Low,Low,0,Fast
60758,CLM160757,60758,20220625,0,,,,Low,Low,0,Fast
60759,CLM160758,60759,20221022,0,,,,Low,Low,0,Fast
60760,CLM160759,60760,20221103,0,,,,Low,Low,0,Fast
60761,CLM160760,60761,20221227,0,,,,Low,Low,0,Fast
60762,CLM160761,60762,20241225,0,,,,Low,Low,0,Fast
60763,CLM160762,60763,20230724,0,,,,Low,Low,0,Fast
60764,CLM160763,60764,20231001,0,,,,Low,Low,0,Fast
60765,CLM160764,60765,20230531,0,,,,Low,Low,0,Fast
60766,CLM160765,60766,20220823,0,,,,Low,Low,0,Fast
60767,CLM160766,60767,20230309,0,,,,Low,Low,0,Fast
60768,CLM160767,60768,20230122,0,,,,Low,Low,0,Fast
60769,CLM160768,60769,20241121,0,,,,Low,Low,0,Fast
60770,CLM160769,60770,20241014,0,,,,Low,Low,0,Fast
60771,CLM160770,60771,20220814,0,,,,Low,Low,0,Fast
60772,CLM160771,60772,20220524,0,,,,Low,Low,0,Fast
60773,CLM160772,60773,20220118,0,,,,Low,Low,0,Fast
60774,CLM160773,60774,20240102,0,,,,Low,Low,0,Fast
60775,CLM160774,60775,20240116,0,,,,Low,Low,0,Fast
60776,CLM160775,60776,20240117,0,,,,Low,Low,0,Fast
60777,CLM160776,60777,20221228,0,,,,Low,Low,0,Fast
60778,CLM160777,60778,20221117,0,,,,Low,Low,0,Fast
60779,CLM160778,60779,20230815,0,,,,Low,Low,0,Fast
60780,CLM160779,60780,20220314,0,,,,Low,Low,0,Fast
60781,CLM160780,60781,20240428,0,,,,Low,Low,0,Fast
60782,CLM160781,60782,20220410,0,,,,Low,Low,0,Fast
60783,CLM160782,60783,20220913,0,,,,Low,Low,0,Fast
60784,CLM160783,60784,20240512,0,,,,Low,Low,0,Fast
60785,CLM160784,60785,20220611,0,,,,Low,Low,0,Fast
60786,CLM160785,60786,20221020,0,,,,Low,Low,0,Fast
60787,CLM160786,60787,20220611,0,,,,Low,Low,0,Fast
60788,CLM160787,60788,20240518,0,,,,Low,Low,0,Fast
60789,CLM160788,60789,20220811,0,,,,Low,Low,0,Fast
60790,CLM160789,60790,20221103,0,,,,Low,Low,0,Fast
60791,CLM160790,60791,20220114,0,,,,Low,Low,0,Fast
60792,CLM160791,60792,20230725,0,,,,Low,Low,0,Fast
60793,CLM160792,60793,20220815,0,,,,Low,Low,0,Fast
60794,CLM160793,60794,20220525,0,,,,Low,Low,0,Fast
60795,CLM160794,60795,20231019,0,,,,Low,Low,0,Fast
60796,CLM160795,60796,20240225,0,,,,Low,Low,0,Fast
60797,CLM160796,60797,20240402,0,,,,Low,Low,0,Fast
60798,CLM160797,60798,20230428,0,,,,Low,Low,0,Fast
60799,CLM160798,60799,20230309,0,,,,Low,Low,0,Fast
60800,CLM160799,60800,20220830,0,,,,Low,Low,0,Fast
60801,CLM160800,60801,20240707,0,,,,Low,Low,0,Fast
60802,CLM160801,60802,20230908,0,,,,Low,Low,0,Fast
60803,CLM160802,60803,20221004,0,,,,Low,Low,0,Fast
60804,CLM160803,60804,20231117,0,,,,Low,Low,0,Fast
60805,CLM160804,60805,20220410,0,,,,Low,Low,0,Fast
60806,CLM160805,60806,20230606,0,,,,Low,Low,0,Fast
60807,CLM160806,60807,20241212,0,,,,Low,Low,0,Fast
60808,CLM160807,60808,20231009,0,,,,Low,Low,0,Fast
60809,CLM160808,60809,20220224,0,,,,Low,Low,0,Fast
60810,CLM160809,60810,20240126,0,,,,Low,Low,0,Fast
60811,CLM160810,60811,20230731,0,,,,Low,Low,0,Fast
60812,CLM160811,60812,20241110,0,,,,Low,Low,0,Fast
60813,CLM160812,60813,20240214,0,,,,Low,Low,0,Fast
60814,CLM160813,60814,20240415,0,,,,Low,Low,0,Fast
60815,CLM160814,60815,20221225,0,,,,Low,Low,0,Fast
60816,CLM160815,60816,20220523,0,,,,Low,Low,0,Fast
60817,CLM160816,60817,20230902,0,,,,Low,Low,0,Fast
60818,CLM160817,60818,20241022,0,,,,Low,Low,0,Fast
60819,CLM160818,60819,20221223,0,,,,Low,Low,0,Fast
60820,CLM160819,60820,20231005,0,,,,Low,Low,0,Fast
60821,CLM160820,60821,20230328,0,,,,Low,Low,0,Fast
60822,CLM160821,60822,20220216,0,,,,Low,Low,0,Fast
60823,CLM160822,60823,20240123,0,,,,Low,Low,0,Fast
60824,CLM160823,60824,20230303,0,,,,Low,Low,0,Fast
60825,CLM160824,60825,20240517,0,,,,Low,Low,0,Fast
60826,CLM160825,60826,20240618,0,,,,Low,Low,0,Fast
60827,CLM160826,60827,20240430,0,,,,Low,Low,0,Fast
60828,CLM160827,60828,20240515,0,,,,Low,Low,0,Fast
60829,CLM160828,60829,20240427,0,,,,Low,Low,0,Fast
