quote_sk,quote_id,customer_sk,vehicle_sk,policy_sk,channel_sk,date_sk,quoted_premium,accepted_offer,conversion_flag,quote_status,quote_stage,device_type,quote_source,days_since_last_contact,quote_value_band
41229,Q141228,41229,41229,41229,139,20250417,4971.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,267,Medium
41230,Q141229,41230,41230,41230,130,20250220,3922.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,224,Low
41231,Q141230,41231,41231,41231,105,20250521,5277.0,1,0,Abandoned,Underwriting,Desktop,Website,72,Medium
41232,Q141231,41232,41232,41232,28,20250225,4785.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,47,Medium
41233,Q141232,41233,41233,41233,130,20250603,4707.0,0,0,Abandoned,Premium Calculation,Mobile,Website,283,Medium
41234,Q141233,41234,41234,41234,130,20250105,4142.0,0,0,Abandoned,Premium Calculation,Mobile,Website,133,Low
41235,Q141234,41235,41235,41235,24,20250306,4504.0,1,1,Converted,Policy Issued,Mobile,Mobile App,141,Medium
41236,Q141235,41236,41236,41236,130,20250410,4786.0,0,0,Abandoned,Premium Calculation,Mobile,Website,156,Medium
41237,Q141236,41237,41237,41237,105,20250528,4621.0,0,0,Abandoned,Document Upload,Mobile,Agent,19,Medium
41238,Q141237,41238,41238,41238,24,20250616,5106.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,28,Medium
41239,Q141238,41239,41239,41239,135,20251016,4786.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,157,Medium
41240,Q141239,41240,41240,41240,130,20250108,4845.0,0,0,Abandoned,Document Upload,Mobile,Agent,239,Medium
41241,Q141240,41241,41241,41241,104,20250624,4701.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,264,Medium
41242,Q141241,41242,41242,41242,130,20250415,4516.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,142,Medium
41243,Q141242,41243,41243,41243,130,20250410,4510.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,92,Medium
41244,Q141243,41244,41244,41244,130,20250503,3909.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,109,Low
41245,Q141244,41245,41245,41245,130,20250304,4447.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,199,Low
41246,Q141245,41246,41246,41246,130,20250808,4553.0,0,0,Abandoned,Document Upload,Tablet,Mobile App,184,Medium
41247,Q141246,41247,41247,41247,130,20250108,4176.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,207,Low
41248,Q141247,41248,41248,41248,130,20251115,4792.0,0,0,Abandoned,Document Upload,Desktop,Agent,118,Medium
41249,Q141248,41249,41249,41249,130,20250516,4031.0,0,0,Abandoned,Premium Calculation,Desktop,Website,15,Low
41250,Q141249,41250,41250,41250,104,20250501,4648.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,155,Medium
41251,Q141250,41251,41251,41251,132,20250315,5134.0,0,0,Abandoned,Document Upload,Mobile,Website,204,Medium
41252,Q141251,41252,41252,41252,130,20251002,4616.0,1,1,Converted,Policy Issued,Mobile,Agent,266,Medium
41253,Q141252,41253,41253,41253,130,20250917,4283.0,0,0,Abandoned,Premium Calculation,Tablet,Agent,145,Low
41254,Q141253,41254,41254,41254,130,20251108,4368.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,279,Low
41255,Q141254,41255,41255,41255,130,20250203,4487.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,233,Low
41256,Q141255,41256,41256,41256,24,20251109,4432.0,1,1,Converted,Policy Issued,Desktop,Aggregator,189,Low
41257,Q141256,41257,41257,41257,130,20250619,3877.0,0,0,Abandoned,Premium Calculation,Desktop,Website,291,Low
41258,Q141257,41258,41258,41258,138,20251119,4115.0,1,1,Converted,Policy Issued,Mobile,Website,116,Low
41259,Q141258,41259,41259,41259,130,20251113,4132.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,217,Low
41260,Q141259,41260,41260,41260,130,20250220,4246.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,268,Low
41261,Q141260,41261,41261,41261,130,20251205,4811.0,0,0,Abandoned,Document Upload,Tablet,Mobile App,289,Medium
41262,Q141261,41262,41262,41262,132,20251115,5331.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,113,Medium
41263,Q141262,41263,41263,41263,130,20250317,4612.0,0,0,Abandoned,Document Upload,Mobile,Website,41,Medium
41264,Q141263,41264,41264,41264,105,20250209,4829.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,20,Medium
41265,Q141264,41265,41265,41265,130,20250219,4549.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,120,Medium
41266,Q141265,41266,41266,41266,130,20251117,4232.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,276,Low
41267,Q141266,41267,41267,41267,130,20250720,4660.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,167,Medium
41268,Q141267,41268,41268,41268,130,20250110,4430.0,0,0,Abandoned,Premium Calculation,Tablet,Website,138,Low
41269,Q141268,41269,41269,41269,130,20250727,4168.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,31,Low
41270,Q141269,41270,41270,41270,139,20250412,5187.0,1,1,Converted,Policy Issued,Mobile,Agent,103,Medium
41271,Q141270,41271,41271,41271,130,20250628,4460.0,0,0,Abandoned,Document Upload,Desktop,Website,187,Low
41272,Q141271,41272,41272,41272,105,20250607,4042.0,1,1,Converted,Policy Issued,Desktop,Aggregator,272,Low
41273,Q141272,41273,41273,41273,105,20250404,4576.0,0,0,Abandoned,Document Upload,Desktop,Website,184,Medium
41274,Q141273,41274,41274,41274,130,20250913,4300.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,95,Low
41275,Q141274,41275,41275,41275,134,20250103,4531.0,0,0,Abandoned,Premium Calculation,Desktop,Website,56,Medium
41276,Q141275,41276,41276,41276,130,20250429,4781.0,0,0,Abandoned,Premium Calculation,Mobile,Website,241,Medium
41277,Q141276,41277,41277,41277,134,20250321,4676.0,1,1,Converted,Policy Issued,Mobile,Agent,112,Medium
41278,Q141277,41278,41278,41278,130,20250227,4454.0,0,0,Abandoned,Document Upload,Mobile,Website,38,Low
41279,Q141278,41279,41279,41279,130,20250702,4504.0,0,0,Abandoned,Premium Calculation,Mobile,Website,35,Medium
41280,Q141279,41280,41280,41280,138,20250120,4052.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,103,Low
41281,Q141280,41281,41281,41281,132,20251123,4251.0,1,0,Abandoned,Underwriting,Mobile,Website,280,Low
41282,Q141281,41282,41282,41282,130,20250713,4493.0,0,0,Abandoned,Document Upload,Mobile,Website,287,Low
41283,Q141282,41283,41283,41283,24,20250429,4321.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,192,Low
41284,Q141283,41284,41284,41284,130,20250901,4628.0,0,0,Abandoned,Premium Calculation,Mobile,Website,77,Medium
41285,Q141284,41285,41285,41285,130,20250501,4495.0,0,0,Abandoned,Document Upload,Desktop,Agent,57,Low
41286,Q141285,41286,41286,41286,130,20251018,4739.0,0,0,Abandoned,Document Upload,Mobile,Agent,12,Medium
41287,Q141286,41287,41287,41287,130,20251001,4028.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,93,Low
41288,Q141287,41288,41288,41288,24,20251004,4547.0,1,1,Converted,Policy Issued,Mobile,Agent,226,Medium
41289,Q141288,41289,41289,41289,105,20250621,4805.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,36,Medium
41290,Q141289,41290,41290,41290,105,20250702,3867.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,27,Low
41291,Q141290,41291,41291,41291,130,20250620,4312.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,195,Low
41292,Q141291,41292,41292,41292,129,20250413,4684.0,0,0,Abandoned,Premium Calculation,Desktop,Website,150,Medium
41293,Q141292,41293,41293,41293,130,20251016,4762.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,73,Medium
41294,Q141293,41294,41294,41294,130,20251209,4458.0,0,0,Abandoned,Document Upload,Mobile,Agent,21,Low
41295,Q141294,41295,41295,41295,24,20250826,4895.0,1,1,Converted,Policy Issued,Desktop,Mobile App,292,Medium
41296,Q141295,41296,41296,41296,130,20250817,4775.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,239,Medium
41297,Q141296,41297,41297,41297,130,20251206,4252.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,115,Low
41298,Q141297,41298,41298,41298,132,20250724,4242.0,1,1,Converted,Policy Issued,Mobile,Website,28,Low
41299,Q141298,41299,41299,41299,134,20250427,4785.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,214,Medium
41300,Q141299,41300,41300,41300,24,20251105,4149.0,0,0,Abandoned,Document Upload,Tablet,Aggregator,205,Low
41301,Q141300,41301,41301,41301,138,20250711,4200.0,0,0,Abandoned,Premium Calculation,Tablet,Agent,184,Low
41302,Q141301,41302,41302,41302,105,20250418,4036.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,182,Low
41303,Q141302,41303,41303,41303,105,20250715,4696.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,243,Medium
41304,Q141303,41304,41304,41304,130,20250628,4472.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,213,Low
41305,Q141304,41305,41305,41305,130,20250801,4258.0,0,0,Abandoned,Document Upload,Mobile,Website,199,Low
41306,Q141305,41306,41306,41306,105,20250129,5108.0,0,0,Abandoned,Premium Calculation,Desktop,Website,273,Medium
41307,Q141306,41307,41307,41307,130,20250717,3920.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,197,Low
41308,Q141307,41308,41308,41308,130,20250218,4670.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,187,Medium
41309,Q141308,41309,41309,41309,130,20250203,4793.0,0,0,Abandoned,Premium Calculation,Tablet,Mobile App,165,Medium
41310,Q141309,41310,41310,41310,130,20251015,4176.0,0,0,Abandoned,Premium Calculation,Desktop,Website,80,Low
41311,Q141310,41311,41311,41311,130,20250312,4061.0,0,0,Abandoned,Document Upload,Desktop,Website,68,Low
41312,Q141311,41312,41312,41312,130,20250326,4158.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,236,Low
41313,Q141312,41313,41313,41313,130,20251025,3957.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,11,Low
41314,Q141313,41314,41314,41314,130,20251207,4026.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,116,Low
41315,Q141314,41315,41315,41315,130,20250330,4276.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,150,Low
41316,Q141315,41316,41316,41316,130,20250716,4589.0,0,0,Abandoned,Premium Calculation,Mobile,Website,113,Medium
41317,Q141316,41317,41317,41317,130,20251017,4380.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,191,Low
41318,Q141317,41318,41318,41318,130,20251013,4683.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,230,Medium
41319,Q141318,41319,41319,41319,130,20251028,4267.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,244,Low
41320,Q141319,41320,41320,41320,132,20251225,4597.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,157,Medium
41321,Q141320,41321,41321,41321,138,20250316,4058.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,154,Low
41322,Q141321,41322,41322,41322,130,20250921,4065.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,200,Low
41323,Q141322,41323,41323,41323,130,20250630,4562.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,246,Medium
41324,Q141323,41324,41324,41324,130,20250126,4287.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,247,Low
41325,Q141324,41325,41325,41325,105,20250312,5118.0,1,1,Converted,Policy Issued,Desktop,Mobile App,18,Medium
41326,Q141325,41326,41326,41326,14,20250313,4967.0,0,0,Abandoned,Document Upload,Mobile,Website,298,Medium
41327,Q141326,41327,41327,41327,130,20251108,4837.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,74,Medium
41328,Q141327,41328,41328,41328,132,20250518,4160.0,1,1,Converted,Policy Issued,Mobile,Mobile App,33,Low
41329,Q141328,41329,41329,41329,132,20251228,5132.0,1,1,Converted,Policy Issued,Desktop,Mobile App,148,Medium
41330,Q141329,41330,41330,41330,130,20250929,4232.0,0,0,Abandoned,Premium Calculation,Tablet,Website,157,Low
41331,Q141330,41331,41331,41331,24,20250317,5330.0,1,1,Converted,Policy Issued,Desktop,Website,149,Medium
41332,Q141331,41332,41332,41332,24,20250825,4620.0,1,1,Converted,Policy Issued,Tablet,Website,123,Medium
41333,Q141332,41333,41333,41333,130,20250802,3970.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,219,Low
41334,Q141333,41334,41334,41334,130,20251129,4256.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,39,Low
41335,Q141334,41335,41335,41335,135,20250624,4594.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,230,Medium
41336,Q141335,41336,41336,41336,130,20250615,3915.0,1,1,Converted,Policy Issued,Mobile,Agent,238,Low
41337,Q141336,41337,41337,41337,130,20250507,4791.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,101,Medium
41338,Q141337,41338,41338,41338,130,20250813,4077.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,193,Low
41339,Q141338,41339,41339,41339,138,20251209,4731.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,232,Medium
41340,Q141339,41340,41340,41340,105,20250308,4486.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,91,Low
41341,Q141340,41341,41341,41341,132,20250718,4043.0,1,1,Converted,Policy Issued,Desktop,Aggregator,50,Low
41342,Q141341,41342,41342,41342,135,20250708,4555.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,23,Medium
41343,Q141342,41343,41343,41343,135,20250425,5007.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,131,Medium
41344,Q141343,41344,41344,41344,130,20250626,4506.0,0,0,Abandoned,Document Upload,Desktop,Website,121,Medium
41345,Q141344,41345,41345,41345,105,20251230,4838.0,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,156,Medium
41346,Q141345,41346,41346,41346,130,20250919,4433.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,168,Low
41347,Q141346,41347,41347,41347,130,20251020,4203.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,260,Low
41348,Q141347,41348,41348,41348,130,20250603,4779.0,0,0,Abandoned,Premium Calculation,Mobile,Website,181,Medium
41349,Q141348,41349,41349,41349,130,20250306,4814.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,113,Medium
41350,Q141349,41350,41350,41350,130,20250321,4553.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,111,Medium
41351,Q141350,41351,41351,41351,130,20250101,4405.0,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,73,Low
41352,Q141351,41352,41352,41352,130,20250405,4006.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,59,Low
41353,Q141352,41353,41353,41353,130,20251014,4807.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,271,Medium
41354,Q141353,41354,41354,41354,130,20251112,4325.0,0,0,Abandoned,Premium Calculation,Tablet,Agent,18,Low
41355,Q141354,41355,41355,41355,138,20250521,3865.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,58,Low
41356,Q141355,41356,41356,41356,24,20251212,3927.0,1,1,Converted,Policy Issued,Desktop,Aggregator,220,Low
41357,Q141356,41357,41357,41357,130,20251103,3901.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,91,Low
41358,Q141357,41358,41358,41358,130,20250711,4363.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,195,Low
41359,Q141358,41359,41359,41359,105,20251027,4853.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,84,Medium
41360,Q141359,41360,41360,41360,130,20250524,4593.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,149,Medium
41361,Q141360,41361,41361,41361,130,20250506,3910.0,0,0,Abandoned,Premium Calculation,Desktop,Website,155,Low
41362,Q141361,41362,41362,41362,135,20250424,4481.0,1,1,Converted,Policy Issued,Desktop,Aggregator,130,Low
41363,Q141362,41363,41363,41363,130,20250908,4231.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,157,Low
41364,Q141363,41364,41364,41364,130,20250104,4413.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,118,Low
41365,Q141364,41365,41365,41365,130,20251015,4658.0,0,0,Abandoned,Premium Calculation,Mobile,Website,105,Medium
41366,Q141365,41366,41366,41366,130,20250109,4541.0,0,0,Abandoned,Document Upload,Mobile,Website,253,Medium
41367,Q141366,41367,41367,41367,24,20250406,4392.0,0,0,Abandoned,Document Upload,Mobile,Website,87,Low
41368,Q141367,41368,41368,41368,105,20250810,4759.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,231,Medium
41369,Q141368,41369,41369,41369,132,20250623,4504.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,189,Medium
41370,Q141369,41370,41370,41370,130,20250920,4482.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,168,Low
41371,Q141370,41371,41371,41371,130,20251228,3900.0,0,0,Abandoned,Premium Calculation,Tablet,Website,148,Low
41372,Q141371,41372,41372,41372,130,20250425,4843.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,47,Medium
41373,Q141372,41373,41373,41373,47,20251125,4444.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,127,Low
41374,Q141373,41374,41374,41374,130,20250702,4557.0,0,0,Abandoned,Premium Calculation,Desktop,Agent,230,Medium
41375,Q141374,41375,41375,41375,105,20250413,4392.0,1,1,Converted,Policy Issued,Mobile,Mobile App,185,Low
41376,Q141375,41376,41376,41376,130,20250810,4773.0,0,0,Abandoned,Premium Calculation,Desktop,Website,176,Medium
41377,Q141376,41377,41377,41377,105,20251026,4893.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,287,Medium
41378,Q141377,41378,41378,41378,130,20251218,4224.0,0,0,Abandoned,Document Upload,Desktop,Website,90,Low
41379,Q141378,41379,41379,41379,24,20250804,4414.0,1,0,Abandoned,Document Upload,Mobile,Agent,42,Low
41380,Q141379,41380,41380,41380,24,20250810,4671.0,0,0,Abandoned,Document Upload,Desktop,Aggregator,210,Medium
41381,Q141380,41381,41381,41381,130,20250406,4074.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,209,Low
41382,Q141381,41382,41382,41382,130,20250828,4600.0,0,0,Abandoned,Premium Calculation,Mobile,Website,273,Medium
41383,Q141382,41383,41383,41383,105,20250825,5209.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,205,Medium
41384,Q141383,41384,41384,41384,130,20250804,4300.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,57,Low
41385,Q141384,41385,41385,41385,130,20251023,4125.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,40,Low
41386,Q141385,41386,41386,41386,105,20250215,4617.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,153,Medium
41387,Q141386,41387,41387,41387,130,20250104,4402.0,0,0,Abandoned,Document Upload,Desktop,Agent,283,Low
41388,Q141387,41388,41388,41388,132,20250102,4410.0,1,1,Converted,Policy Issued,Mobile,Aggregator,288,Low
41389,Q141388,41389,41389,41389,130,20251005,4328.0,0,0,Abandoned,Document Upload,Desktop,Agent,136,Low
41390,Q141389,41390,41390,41390,130,20250805,4659.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,147,Medium
41391,Q141390,41391,41391,41391,135,20251028,4646.0,1,0,Abandoned,Document Upload,Mobile,Website,47,Medium
41392,Q141391,41392,41392,41392,130,20251220,4793.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,129,Medium
41393,Q141392,41393,41393,41393,130,20250811,4064.0,0,0,Abandoned,Premium Calculation,Desktop,Website,290,Low
41394,Q141393,41394,41394,41394,24,20250912,3940.0,0,0,Abandoned,Document Upload,Desktop,Mobile App,141,Low
41395,Q141394,41395,41395,41395,130,20251002,4139.0,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,253,Low
41396,Q141395,41396,41396,41396,134,20250630,4704.0,0,0,Abandoned,Premium Calculation,Tablet,Website,289,Medium
41397,Q141396,41397,41397,41397,130,20250317,4454.0,0,0,Abandoned,Document Upload,Mobile,Mobile App,151,Low
41398,Q141397,41398,41398,41398,105,20250702,4677.0,0,0,Abandoned,Document Upload,Desktop,Website,30,Medium
41399,Q141398,41399,41399,41399,130,20251111,4296.0,1,1,Converted,Policy Issued,Mobile,Agent,11,Low
41400,Q141399,41400,41400,41400,132,20251021,4068.0,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,207,Low
41401,Q141400,41401,41401,41401,104,20250417,3945.0,0,0,Abandoned,Document Upload,Mobile,Aggregator,52,Low
41402,Q141401,41402,41402,41402,130,20250316,4656.0,1,1,Converted,Policy Issued,Desktop,Aggregator,230,Medium
41403,Q141402,41403,41403,41403,130,20250716,4664.0,1,1,Converted,Policy Issued,Mobile,Agent,223,Medium
41404,Q141403,41404,41404,41404,24,20250410,5027.0,0,0,Abandoned,Document Upload,Mobile,Agent,56,Medium
41405,Q141404,41405,41405,41405,24,20250202,4894.0,1,1,Converted,Policy Issued,Mobile,Agent,274,Medium
41406,Q141405,41406,41406,41406,130,20251130,4744.0,0,0,Abandoned,Document Upload,Mobile,Website,195,Medium
41407,Q141406,41407,41407,41407,24,20250803,4510.0,1,1,Converted,Policy Issued,Mobile,Website,120,Medium
41408,Q141407,41408,41408,41408,130,20250513,4099.0,0,0,Abandoned,Premium Calculation,Mobile,Agent,154,Low
41409,Q141408,41409,41409,41409,130,20251021,3954.0,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,150,Low
41410,Q141409,41410,41410,41410,130,20251112,4031.0,1,0,Abandoned,Document Upload,Mobile,Mobile App,245,Low
41411,Q141410,41411,41411,41411,5,20250929,4766.0,0,0,Abandoned,Premium Calculation,Mobile,Website,158,Medium
