underwriting_sk,policy_sk,customer_sk,vehicle_sk,underwriting_date_sk,risk_score,risk_band,fraud_probability,underwriting_decision,recommendation,manual_review_flag,review_time_minutes,premium_adjustment_pct,rules_triggered,ai_confidence,processing_mode,underwriter,sla_status,explanation_generated,model_version
55382,55382,55382,55382,20220128,29,Low,0.29,Approved,Auto Approve,False,4,-7,3,80.35,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55383,55383,55383,55383,20220927,52,Medium,0.52,Manual Review,Refer Underwriter,True,39,8,4,97.51,Manual,Alice,SLA Breached,True,UW_AI_v1.0
55384,55384,55384,55384,20260130,13,Low,0.13,Approved,Auto Approve,False,3,-7,2,93.5,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55385,55385,55385,55385,20220315,20,Low,0.2,Approved,Auto Approve,False,3,-4,6,78.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55386,55386,55386,55386,20260808,73,High,0.73,Rejected,Reject,False,18,33,3,75.6,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55387,55387,55387,55387,20231105,29,Low,0.29,Approved,Auto Approve,False,2,-2,2,79.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55388,55388,55388,55388,20220903,48,Medium,0.48,Manual Review,Refer Underwriter,True,55,12,5,99.79,Manual,Alice,SLA Breached,True,UW_AI_v1.0
55389,55389,55389,55389,20261211,91,Very High,0.91,Rejected,Reject,False,7,25,2,97.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55390,55390,55390,55390,20230214,8,Low,0.08,Approved,Auto Approve,False,6,-1,1,80.8,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55391,55391,55391,55391,20230513,99,Very High,0.99,Rejected,Reject,False,6,17,4,89.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55392,55392,55392,55392,20251212,48,Medium,0.48,Manual Review,Refer Underwriter,True,25,10,3,89.26,Manual,John,Within SLA,True,UW_AI_v1.1
55393,55393,55393,55393,20241008,87,Very High,0.87,Rejected,Reject,False,17,25,2,94.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55394,55394,55394,55394,20220730,76,High,0.76,Rejected,Reject,False,14,16,5,83.38,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55395,55395,55395,55395,20240302,40,Medium,0.4,Manual Review,Refer Underwriter,True,87,6,7,76.71,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55396,55396,55396,55396,20250531,45,Medium,0.45,Manual Review,Refer Underwriter,True,79,0,5,87.57,Manual,John,SLA Breached,True,UW_AI_v1.0
55397,55397,55397,55397,20221226,21,Low,0.21,Approved,Auto Approve,False,3,3,4,82.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55398,55398,55398,55398,20230805,73,High,0.73,Rejected,Reject,False,21,25,6,94.91,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55399,55399,55399,55399,20241109,23,Low,0.23,Approved,Auto Approve,False,6,-8,4,81.65,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55400,55400,55400,55400,20230227,20,Low,0.2,Approved,Auto Approve,False,3,4,2,85.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55401,55401,55401,55401,20220501,65,High,0.65,Manual Review,Refer Underwriter,True,43,3,7,79.37,Manual,John,SLA Breached,True,UW_AI_v1.1
55402,55402,55402,55402,20220622,15,Low,0.15,Approved,Auto Approve,False,6,0,7,75.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55403,55403,55403,55403,20220203,6,Low,0.06,Approved,Auto Approve,False,2,-5,6,76.46,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55404,55404,55404,55404,20240706,9,Low,0.09,Approved,Auto Approve,False,7,2,5,97.78,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55405,55405,55405,55405,20220312,68,High,0.68,Manual Review,Refer Underwriter,True,78,9,3,76.86,Manual,David,SLA Breached,True,UW_AI_v2.0
55406,55406,55406,55406,20230629,21,Low,0.21,Approved,Auto Approve,False,5,-2,4,86.11,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55407,55407,55407,55407,20240213,65,High,0.65,Manual Review,Refer Underwriter,True,20,4,2,86.99,Manual,John,Within SLA,True,UW_AI_v1.1
55408,55408,55408,55408,20240223,83,Very High,0.83,Rejected,Reject,False,18,19,7,94.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55409,55409,55409,55409,20240825,91,Very High,0.91,Rejected,Reject,False,14,34,4,75.76,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55410,55410,55410,55410,20260703,58,Medium,0.58,Manual Review,Refer Underwriter,True,54,14,5,88.23,Manual,John,SLA Breached,True,UW_AI_v1.0
55411,55411,55411,55411,20230619,47,Medium,0.47,Manual Review,Refer Underwriter,True,65,5,3,93.87,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
55412,55412,55412,55412,20260809,86,Very High,0.86,Rejected,Reject,False,12,18,4,75.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55413,55413,55413,55413,20220114,41,Medium,0.41,Manual Review,Refer Underwriter,True,82,9,3,80.88,Manual,David,SLA Breached,True,UW_AI_v2.0
55414,55414,55414,55414,20250822,71,High,0.71,Rejected,Reject,False,20,23,7,82.16,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55415,55415,55415,55415,20260421,38,Medium,0.38,Manual Review,Refer Underwriter,True,79,13,4,87.36,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55416,55416,55416,55416,20220928,92,Very High,0.92,Rejected,Reject,False,10,26,6,90.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55417,55417,55417,55417,20261202,70,High,0.7,Rejected,Reject,False,12,16,3,76.4,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55418,55418,55418,55418,20241212,88,Very High,0.88,Rejected,Reject,False,12,25,5,95.81,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55419,55419,55419,55419,20260226,76,High,0.76,Rejected,Reject,False,17,31,3,95.41,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55420,55420,55420,55420,20260503,32,Medium,0.32,Approved,Auto Approve,False,4,2,4,97.9,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55421,55421,55421,55421,20230408,62,High,0.62,Manual Review,Refer Underwriter,True,89,3,1,96.12,Manual,Priya,SLA Breached,True,UW_AI_v2.0
55422,55422,55422,55422,20230607,77,High,0.77,Rejected,Reject,False,23,15,4,78.05,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55423,55423,55423,55423,20240209,34,Medium,0.34,Approved,Auto Approve,False,7,1,5,89.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55424,55424,55424,55424,20240504,64,High,0.64,Manual Review,Refer Underwriter,True,74,7,2,76.43,Manual,John,SLA Breached,True,UW_AI_v2.0
55425,55425,55425,55425,20240302,58,Medium,0.58,Manual Review,Refer Underwriter,True,53,3,4,94.98,Manual,David,SLA Breached,True,UW_AI_v2.0
55426,55426,55426,55426,20261012,79,High,0.79,Rejected,Reject,False,5,29,7,99.3,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55427,55427,55427,55427,20250909,89,Very High,0.89,Rejected,Reject,False,9,23,2,79.13,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55428,55428,55428,55428,20260328,56,Medium,0.56,Manual Review,Refer Underwriter,True,40,4,5,90.49,Manual,Priya,SLA Breached,True,UW_AI_v1.0
55429,55429,55429,55429,20230319,83,Very High,0.83,Rejected,Reject,False,10,24,6,93.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55430,55430,55430,55430,20220908,64,High,0.64,Manual Review,Refer Underwriter,True,40,12,2,78.84,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
55431,55431,55431,55431,20220609,53,Medium,0.53,Manual Review,Refer Underwriter,True,53,8,3,80.4,Manual,John,SLA Breached,True,UW_AI_v1.0
55432,55432,55432,55432,20220205,95,Very High,0.95,Rejected,Reject,False,8,27,6,84.29,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55433,55433,55433,55433,20260812,49,Medium,0.49,Manual Review,Refer Underwriter,True,34,5,1,79.59,Manual,Alice,SLA Breached,True,UW_AI_v1.1
55434,55434,55434,55434,20240529,94,Very High,0.94,Rejected,Reject,False,20,25,5,83.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55435,55435,55435,55435,20250506,57,Medium,0.57,Manual Review,Refer Underwriter,True,35,0,4,99.89,Manual,Alice,SLA Breached,True,UW_AI_v1.0
55436,55436,55436,55436,20260113,56,Medium,0.56,Manual Review,Refer Underwriter,True,44,1,4,98.4,Manual,David,SLA Breached,True,UW_AI_v2.0
55437,55437,55437,55437,20251102,68,High,0.68,Manual Review,Refer Underwriter,True,74,10,4,75.1,Manual,Alice,SLA Breached,True,UW_AI_v1.0
55438,55438,55438,55438,20250623,90,Very High,0.9,Rejected,Reject,False,9,28,5,94.34,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55439,55439,55439,55439,20230128,42,Medium,0.42,Manual Review,Refer Underwriter,True,66,12,7,89.86,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
55440,55440,55440,55440,20250512,75,High,0.75,Rejected,Reject,False,14,34,2,94.64,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55441,55441,55441,55441,20220213,8,Low,0.08,Approved,Auto Approve,False,3,-4,3,87.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55442,55442,55442,55442,20221111,53,Medium,0.53,Manual Review,Refer Underwriter,True,63,7,7,85.2,Manual,John,SLA Breached,True,UW_AI_v2.0
55443,55443,55443,55443,20230212,71,High,0.71,Rejected,Reject,False,9,31,4,75.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55444,55444,55444,55444,20240613,29,Low,0.29,Approved,Auto Approve,False,5,-7,3,84.18,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55445,55445,55445,55445,20220725,89,Very High,0.89,Rejected,Reject,False,14,24,5,92.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55446,55446,55446,55446,20250618,68,High,0.68,Manual Review,Refer Underwriter,True,52,10,7,95.09,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
55447,55447,55447,55447,20220210,28,Low,0.28,Approved,Auto Approve,False,7,-3,2,77.98,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55448,55448,55448,55448,20230811,69,High,0.69,Manual Review,Refer Underwriter,True,53,8,2,76.83,Manual,Alice,SLA Breached,True,UW_AI_v1.1
55449,55449,55449,55449,20231215,56,Medium,0.56,Manual Review,Refer Underwriter,True,24,6,1,95.46,Manual,David,Within SLA,True,UW_AI_v2.0
55450,55450,55450,55450,20251018,55,Medium,0.55,Manual Review,Refer Underwriter,True,86,3,2,82.91,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55451,55451,55451,55451,20240616,75,High,0.75,Rejected,Reject,False,16,24,4,95.94,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55452,55452,55452,55452,20220405,29,Low,0.29,Approved,Auto Approve,False,4,-5,1,99.58,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55453,55453,55453,55453,20230624,73,High,0.73,Rejected,Reject,False,7,30,3,78.96,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55454,55454,55454,55454,20250313,54,Medium,0.54,Manual Review,Refer Underwriter,True,80,5,4,81.81,Manual,David,SLA Breached,True,UW_AI_v1.1
55455,55455,55455,55455,20220228,16,Low,0.16,Approved,Auto Approve,False,4,-9,2,93.98,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55456,55456,55456,55456,20260723,24,Low,0.24,Approved,Auto Approve,False,7,4,1,84.04,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55457,55457,55457,55457,20240503,58,Medium,0.58,Manual Review,Refer Underwriter,True,50,8,4,75.92,Manual,Priya,SLA Breached,True,UW_AI_v1.1
55458,55458,55458,55458,20230524,16,Low,0.16,Approved,Auto Approve,False,6,-5,2,87.46,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55459,55459,55459,55459,20230528,32,Medium,0.32,Approved,Auto Approve,False,6,-6,2,84.15,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55460,55460,55460,55460,20240309,54,Medium,0.54,Manual Review,Refer Underwriter,True,33,13,7,78.14,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55461,55461,55461,55461,20241111,23,Low,0.23,Approved,Auto Approve,False,7,-8,4,79.23,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55462,55462,55462,55462,20240108,58,Medium,0.58,Manual Review,Refer Underwriter,True,43,1,3,82.96,Manual,David,SLA Breached,True,UW_AI_v1.0
55463,55463,55463,55463,20250512,66,High,0.66,Manual Review,Refer Underwriter,True,86,0,1,95.4,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
55464,55464,55464,55464,20231130,11,Low,0.11,Approved,Auto Approve,False,6,-6,4,78.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55465,55465,55465,55465,20240605,72,High,0.72,Rejected,Reject,False,8,21,6,87.34,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55466,55466,55466,55466,20230416,91,Very High,0.91,Rejected,Reject,False,21,20,6,88.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55467,55467,55467,55467,20221011,97,Very High,0.97,Rejected,Reject,False,18,23,7,77.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55468,55468,55468,55468,20230107,45,Medium,0.45,Manual Review,Refer Underwriter,True,50,4,1,88.72,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
55469,55469,55469,55469,20260302,84,Very High,0.84,Rejected,Reject,False,9,34,5,87.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55470,55470,55470,55470,20250917,45,Medium,0.45,Manual Review,Refer Underwriter,True,71,6,1,92.21,Manual,David,SLA Breached,True,UW_AI_v1.1
55471,55471,55471,55471,20241116,86,Very High,0.86,Rejected,Reject,False,24,30,2,94.87,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55472,55472,55472,55472,20240504,99,Very High,0.99,Rejected,Reject,False,11,27,3,95.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55473,55473,55473,55473,20220509,48,Medium,0.48,Manual Review,Refer Underwriter,True,51,8,4,87.91,Manual,Priya,SLA Breached,True,UW_AI_v1.0
55474,55474,55474,55474,20251104,40,Medium,0.4,Manual Review,Refer Underwriter,True,57,13,1,88.93,Manual,John,SLA Breached,True,UW_AI_v1.0
55475,55475,55475,55475,20230522,62,High,0.62,Manual Review,Refer Underwriter,True,52,13,1,90.8,Manual,Priya,SLA Breached,True,UW_AI_v2.0
55476,55476,55476,55476,20250123,15,Low,0.15,Approved,Auto Approve,False,2,-3,1,99.22,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55477,55477,55477,55477,20230801,27,Low,0.27,Approved,Auto Approve,False,5,-8,7,76.83,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55478,55478,55478,55478,20250415,91,Very High,0.91,Rejected,Reject,False,8,22,2,88.84,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55479,55479,55479,55479,20230418,16,Low,0.16,Approved,Auto Approve,False,6,1,7,75.71,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55480,55480,55480,55480,20260218,71,High,0.71,Rejected,Reject,False,16,23,2,93.19,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55481,55481,55481,55481,20241004,88,Very High,0.88,Rejected,Reject,False,10,20,1,94.75,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55482,55482,55482,55482,20250722,91,Very High,0.91,Rejected,Reject,False,17,22,4,75.48,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55483,55483,55483,55483,20231030,39,Medium,0.39,Manual Review,Refer Underwriter,True,82,11,6,95.9,Manual,Rahul,SLA Breached,True,UW_AI_v1.1
55484,55484,55484,55484,20251217,70,High,0.7,Rejected,Reject,False,14,26,7,85.01,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55485,55485,55485,55485,20260404,48,Medium,0.48,Manual Review,Refer Underwriter,True,26,7,5,82.37,Manual,David,Within SLA,True,UW_AI_v1.0
55486,55486,55486,55486,20221116,57,Medium,0.57,Manual Review,Refer Underwriter,True,77,7,5,78.15,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55487,55487,55487,55487,20220227,41,Medium,0.41,Manual Review,Refer Underwriter,True,61,2,1,77.69,Manual,Alice,SLA Breached,True,UW_AI_v1.0
55488,55488,55488,55488,20220930,28,Low,0.28,Approved,Auto Approve,False,4,-2,1,83.66,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55489,55489,55489,55489,20250506,87,Very High,0.87,Rejected,Reject,False,18,33,7,84.86,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55490,55490,55490,55490,20250107,93,Very High,0.93,Rejected,Reject,False,14,16,1,99.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55491,55491,55491,55491,20240908,9,Low,0.09,Approved,Auto Approve,False,2,-1,1,98.06,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55492,55492,55492,55492,20220210,78,High,0.78,Rejected,Reject,False,7,32,1,98.53,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55493,55493,55493,55493,20240108,33,Medium,0.33,Approved,Auto Approve,False,6,-1,3,83.03,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55494,55494,55494,55494,20261202,55,Medium,0.55,Manual Review,Refer Underwriter,True,71,3,5,80.43,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
55495,55495,55495,55495,20250622,76,High,0.76,Rejected,Reject,False,11,33,6,77.69,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55496,55496,55496,55496,20241112,22,Low,0.22,Approved,Auto Approve,False,6,-4,6,85.36,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55497,55497,55497,55497,20231210,33,Medium,0.33,Approved,Auto Approve,False,4,0,7,83.79,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55498,55498,55498,55498,20220824,81,Very High,0.81,Rejected,Reject,False,22,21,6,82.73,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55499,55499,55499,55499,20220506,37,Medium,0.37,Manual Review,Refer Underwriter,True,62,12,2,76.68,Manual,Rahul,SLA Breached,True,UW_AI_v2.0
55500,55500,55500,55500,20240217,45,Medium,0.45,Manual Review,Refer Underwriter,True,70,4,6,84.25,Manual,Alice,SLA Breached,True,UW_AI_v2.0
55501,55501,55501,55501,20240415,5,Low,0.05,Approved,Auto Approve,False,7,-8,3,95.96,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55502,55502,55502,55502,20220520,67,High,0.67,Manual Review,Refer Underwriter,True,57,5,3,90.78,Manual,John,SLA Breached,True,UW_AI_v2.0
55503,55503,55503,55503,20240528,86,Very High,0.86,Rejected,Reject,False,8,31,5,96.49,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55504,55504,55504,55504,20230129,84,Very High,0.84,Rejected,Reject,False,8,22,3,76.43,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55505,55505,55505,55505,20240407,28,Low,0.28,Approved,Auto Approve,False,3,-8,7,81.25,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55506,55506,55506,55506,20220507,98,Very High,0.98,Rejected,Reject,False,6,21,7,81.52,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55507,55507,55507,55507,20261227,45,Medium,0.45,Manual Review,Refer Underwriter,True,50,2,6,88.64,Manual,Rahul,SLA Breached,True,UW_AI_v1.0
55508,55508,55508,55508,20250211,58,Medium,0.58,Manual Review,Refer Underwriter,True,43,13,4,98.7,Manual,David,SLA Breached,True,UW_AI_v2.0
55509,55509,55509,55509,20240416,10,Low,0.1,Approved,Auto Approve,False,7,-5,5,99.32,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55510,55510,55510,55510,20230609,62,High,0.62,Manual Review,Refer Underwriter,True,37,6,4,97.09,Manual,Priya,SLA Breached,True,UW_AI_v1.0
55511,55511,55511,55511,20250605,93,Very High,0.93,Rejected,Reject,False,22,16,4,85.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.0
55512,55512,55512,55512,20260325,22,Low,0.22,Approved,Auto Approve,False,2,-9,7,96.26,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55513,55513,55513,55513,20220526,73,High,0.73,Rejected,Reject,False,24,25,1,97.12,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55514,55514,55514,55514,20250401,79,High,0.79,Rejected,Reject,False,10,29,1,89.61,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v2.0
55515,55515,55515,55515,20240105,50,Medium,0.5,Manual Review,Refer Underwriter,True,89,12,2,83.71,Manual,David,SLA Breached,True,UW_AI_v2.0
55516,55516,55516,55516,20231229,50,Medium,0.5,Manual Review,Refer Underwriter,True,24,3,7,86.59,Manual,David,Within SLA,True,UW_AI_v2.0
55517,55517,55517,55517,20220618,14,Low,0.14,Approved,Auto Approve,False,3,2,2,88.68,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55518,55518,55518,55518,20260411,86,Very High,0.86,Rejected,Reject,False,6,21,6,90.09,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
55519,55519,55519,55519,20250222,27,Low,0.27,Approved,Auto Approve,False,6,4,6,81.07,Straight Through Processing,AI Engine,Within SLA,True,UW_AI_v1.1
