quote_sk,quote_id,customer_sk,channel_sk,date_sk,date,year,quarter,month,month_name,week,day_name,channel_name,gender,customer_age,region,quote_source,device_type,quoted_premium,quote_value_band,days_since_last_contact,quote_status,quote_stage,accepted_offer,conversion_flag,quote_count,policy_issued_flag,conversion_rate,mobile_quote_flag,desktop_quote_flag,high_value_quote,medium_value_quote,low_value_quote
64660,Q164659,64660,25,20250929,2025-09-29,2025,3,9,September,40,Monday,Website,Male,45,28.0,Website,Mobile,5394.0,Medium,164,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64661,Q164660,64661,118,20250519,2025-05-19,2025,2,5,May,21,Monday,Partner,Female,45,28.0,Agent,Mobile,5230.0,Medium,177,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64662,Q164661,64662,25,20250606,2025-06-06,2025,2,6,June,23,Friday,Website,Male,45,28.0,Agent,Mobile,4731.0,Medium,263,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64663,Q164662,64663,25,20251019,2025-10-19,2025,4,10,October,42,Sunday,Website,Male,45,28.0,Mobile App,Mobile,4767.0,Medium,60,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64664,Q164663,64664,120,20250103,2025-01-03,2025,1,1,January,1,Friday,Partner,Female,45,28.0,Mobile App,Mobile,5470.0,Medium,159,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64665,Q164664,64665,151,20250424,2025-04-24,2025,2,4,April,17,Thursday,,Male,45,14.0,Aggregator,Desktop,4699.0,Medium,216,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64666,Q164665,64666,25,20250116,2025-01-16,2025,1,1,January,3,Thursday,Website,Female,45,11.0,Mobile App,Mobile,5318.0,Medium,170,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64667,Q164666,64667,12,20250125,2025-01-25,2025,1,1,January,4,Saturday,Agent,Female,45,28.0,Agent,Desktop,4723.0,Medium,215,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64668,Q164667,64668,25,20250219,2025-02-19,2025,1,2,February,8,Wednesday,Website,Male,45,29.0,Agent,Desktop,5344.0,Medium,247,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64669,Q164668,64669,25,20250524,2025-05-24,2025,2,5,May,21,Saturday,Website,Male,45,29.0,Agent,Mobile,4755.0,Medium,12,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64670,Q164669,64670,25,20250121,2025-01-21,2025,1,1,January,4,Tuesday,Website,Male,45,48.0,Website,Tablet,5350.0,Medium,148,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,0,1
64671,Q164670,64671,120,20250330,2025-03-30,2025,1,3,March,13,Sunday,Partner,Male,45,28.0,Website,Tablet,5467.0,Medium,201,Abandoned,Document Upload,0,0,1,0,0,0,0,0,0,1
64672,Q164671,64672,148,20250524,2025-05-24,2025,2,5,May,21,Saturday,,Male,45,3.0,Mobile App,Mobile,5433.0,Medium,285,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64673,Q164672,64673,25,20250927,2025-09-27,2025,3,9,September,39,Saturday,Website,Male,45,28.0,Agent,Mobile,5248.0,Medium,94,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64674,Q164673,64674,25,20251224,2025-12-24,2025,4,12,December,52,Wednesday,Website,Male,45,28.0,Agent,Mobile,5511.0,High,69,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64675,Q164674,64675,120,20250327,2025-03-27,2025,1,3,March,13,Thursday,Partner,Female,45,33.0,Website,Mobile,4975.0,Medium,74,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64676,Q164675,64676,120,20250725,2025-07-25,2025,3,7,July,30,Friday,Partner,Male,45,3.0,Mobile App,Mobile,5333.0,Medium,175,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64677,Q164676,64677,25,20250222,2025-02-22,2025,1,2,February,8,Saturday,Website,Male,45,28.0,Agent,Mobile,5413.0,Medium,238,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64678,Q164677,64678,44,20250207,2025-02-07,2025,1,2,February,6,Friday,Mobile App,Female,45,28.0,Agent,Mobile,5005.0,Medium,244,Abandoned,Document Upload,1,0,1,0,0,1,0,0,0,1
64679,Q164678,64679,25,20250102,2025-01-02,2025,1,1,January,1,Thursday,Website,Female,45,28.0,Aggregator,Mobile,5867.0,High,295,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64680,Q164679,64680,23,20251028,2025-10-28,2025,4,10,October,44,Tuesday,Website,Male,45,13.0,Mobile App,Desktop,5305.0,Medium,83,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64681,Q164680,64681,25,20250511,2025-05-11,2025,2,5,May,19,Sunday,Website,Male,45,28.0,Aggregator,Desktop,5683.0,High,30,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
64682,Q164681,64682,25,20250621,2025-06-21,2025,2,6,June,25,Saturday,Website,Male,45,3.0,Website,Desktop,4834.0,Medium,57,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64683,Q164682,64683,25,20250321,2025-03-21,2025,1,3,March,12,Friday,Website,Male,45,28.0,Agent,Desktop,4803.0,Medium,288,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64684,Q164683,64684,25,20251009,2025-10-09,2025,4,10,October,41,Thursday,Website,Female,45,8.0,Mobile App,Tablet,5503.0,High,191,Converted,Policy Issued,1,1,1,1,100,0,0,0,1,0
64685,Q164684,64685,25,20250623,2025-06-23,2025,2,6,June,26,Monday,Website,Female,45,9.0,Agent,Mobile,4767.0,Medium,140,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64686,Q164685,64686,25,20250120,2025-01-20,2025,1,1,January,4,Monday,Website,Female,45,28.0,Agent,Mobile,4916.0,Medium,13,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64687,Q164686,64687,25,20250530,2025-05-30,2025,2,5,May,22,Friday,Website,Female,45,28.0,Aggregator,Mobile,5034.0,Medium,297,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64688,Q164687,64688,120,20250519,2025-05-19,2025,2,5,May,21,Monday,Partner,Male,45,15.0,Aggregator,Desktop,5486.0,Medium,238,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64689,Q164688,64689,25,20251006,2025-10-06,2025,4,10,October,41,Monday,Website,Female,45,28.0,Website,Desktop,4904.0,Medium,37,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64690,Q164689,64690,120,20251128,2025-11-28,2025,4,11,November,48,Friday,Partner,Male,45,38.0,Mobile App,Mobile,4890.0,Medium,43,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64691,Q164690,64691,25,20251024,2025-10-24,2025,4,10,October,43,Friday,Website,Male,45,9.0,Mobile App,Mobile,4820.0,Medium,93,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64692,Q164691,64692,150,20250406,2025-04-06,2025,2,4,April,14,Sunday,,Male,45,28.0,Agent,Mobile,6341.0,High,168,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64693,Q164692,64693,25,20251101,2025-11-01,2025,4,11,November,44,Saturday,Website,Female,45,28.0,Agent,Mobile,5266.0,Medium,106,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64694,Q164693,64694,76,20250330,2025-03-30,2025,1,3,March,13,Sunday,Call Center,Male,45,28.0,Mobile App,Mobile,5197.0,Medium,65,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64695,Q164694,64695,25,20250403,2025-04-03,2025,2,4,April,14,Thursday,Website,Male,45,28.0,Website,Mobile,5227.0,Medium,90,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64696,Q164695,64696,120,20250203,2025-02-03,2025,1,2,February,6,Monday,Partner,Male,45,28.0,Mobile App,Desktop,4834.0,Medium,165,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
64697,Q164696,64697,25,20250715,2025-07-15,2025,3,7,July,29,Tuesday,Website,Female,45,39.0,Website,Desktop,5551.0,High,113,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
64698,Q164697,64698,12,20250511,2025-05-11,2025,2,5,May,19,Sunday,Agent,Male,45,28.0,Aggregator,Mobile,5351.0,Medium,194,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64699,Q164698,64699,25,20250922,2025-09-22,2025,3,9,September,39,Monday,Website,Male,45,33.0,Website,Mobile,5316.0,Medium,211,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64700,Q164699,64700,120,20250414,2025-04-14,2025,2,4,April,16,Monday,Partner,Male,45,28.0,Website,Mobile,5542.0,High,100,Abandoned,Document Upload,1,0,1,0,0,1,0,0,1,0
64701,Q164700,64701,25,20250516,2025-05-16,2025,2,5,May,20,Friday,Website,Female,45,7.0,Agent,Mobile,5059.0,Medium,288,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64702,Q164701,64702,120,20250318,2025-03-18,2025,1,3,March,12,Tuesday,Partner,Female,45,28.0,Mobile App,Desktop,5388.0,Medium,48,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64703,Q164702,64703,120,20250705,2025-07-05,2025,3,7,July,27,Saturday,Partner,Female,45,8.0,Mobile App,Mobile,5302.0,Medium,255,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64704,Q164703,64704,120,20250620,2025-06-20,2025,2,6,June,25,Friday,Partner,Male,45,28.0,Aggregator,Mobile,5237.0,Medium,189,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64705,Q164704,64705,120,20250105,2025-01-05,2025,1,1,January,1,Sunday,Partner,Female,45,28.0,Aggregator,Desktop,4795.0,Medium,87,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64706,Q164705,64706,25,20250620,2025-06-20,2025,2,6,June,25,Friday,Website,Male,45,28.0,Aggregator,Mobile,5437.0,Medium,228,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64707,Q164706,64707,120,20251231,2025-12-31,2025,4,12,December,1,Wednesday,Partner,Male,45,46.0,Agent,Mobile,5139.0,Medium,124,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64708,Q164707,64708,25,20250802,2025-08-02,2025,3,8,August,31,Saturday,Website,Female,45,28.0,Mobile App,Tablet,4911.0,Medium,263,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,0,1
64709,Q164708,64709,120,20250825,2025-08-25,2025,3,8,August,35,Monday,Partner,Female,45,28.0,Aggregator,Mobile,4775.0,Medium,150,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64710,Q164709,64710,25,20250812,2025-08-12,2025,3,8,August,33,Tuesday,Website,Female,45,1.0,Mobile App,Desktop,5253.0,Medium,134,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64711,Q164710,64711,34,20250616,2025-06-16,2025,2,6,June,25,Monday,Website,Male,45,28.0,Website,Desktop,5445.0,Medium,110,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64712,Q164711,64712,120,20250113,2025-01-13,2025,1,1,January,3,Monday,Partner,Female,45,24.0,Mobile App,Tablet,4994.0,Medium,228,Abandoned,Document Upload,0,0,1,0,0,0,0,0,0,1
64713,Q164712,64713,120,20250822,2025-08-22,2025,3,8,August,34,Friday,Partner,Male,45,8.0,Aggregator,Mobile,4910.0,Medium,160,Abandoned,Document Upload,1,0,1,0,0,1,0,0,0,1
64714,Q164713,64714,25,20250506,2025-05-06,2025,2,5,May,19,Tuesday,Website,Female,45,28.0,Agent,Mobile,5842.0,High,33,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
64715,Q164714,64715,120,20250904,2025-09-04,2025,3,9,September,36,Thursday,Partner,Male,45,35.0,Website,Desktop,5624.0,High,133,Converted,Policy Issued,1,1,1,1,100,0,1,0,1,0
64716,Q164715,64716,25,20250511,2025-05-11,2025,2,5,May,19,Sunday,Website,Female,45,28.0,Website,Mobile,5528.0,High,185,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64717,Q164716,64717,25,20250727,2025-07-27,2025,3,7,July,30,Sunday,Website,Female,45,48.0,Website,Mobile,4757.0,Medium,53,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64718,Q164717,64718,120,20250903,2025-09-03,2025,3,9,September,36,Wednesday,Partner,Male,45,46.0,Aggregator,Mobile,5618.0,High,47,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64719,Q164718,64719,120,20250601,2025-06-01,2025,2,6,June,22,Sunday,Partner,Female,45,9.0,Mobile App,Desktop,5206.0,Medium,132,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64720,Q164719,64720,25,20250726,2025-07-26,2025,3,7,July,30,Saturday,Website,Male,45,30.0,Website,Mobile,5529.0,High,219,Abandoned,Document Upload,0,0,1,0,0,1,0,0,1,0
64721,Q164720,64721,120,20250514,2025-05-14,2025,2,5,May,20,Wednesday,Partner,Female,45,35.0,Agent,Mobile,5086.0,Medium,49,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64722,Q164721,64722,25,20250623,2025-06-23,2025,2,6,June,26,Monday,Website,Male,45,8.0,Aggregator,Desktop,5163.0,Medium,222,Converted,Policy Issued,1,1,1,1,100,0,1,0,0,1
64723,Q164722,64723,120,20250325,2025-03-25,2025,1,3,March,13,Tuesday,Partner,Male,45,28.0,Aggregator,Mobile,5594.0,High,28,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64724,Q164723,64724,120,20250926,2025-09-26,2025,3,9,September,39,Friday,Partner,Female,45,46.0,Website,Mobile,5362.0,Medium,244,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64725,Q164724,64725,118,20250211,2025-02-11,2025,1,2,February,7,Tuesday,Partner,Male,45,28.0,Agent,Desktop,5489.0,Medium,184,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64726,Q164725,64726,7,20250826,2025-08-26,2025,3,8,August,35,Tuesday,Agent,Male,45,50.0,Website,Mobile,4864.0,Medium,149,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64727,Q164726,64727,120,20251030,2025-10-30,2025,4,10,October,44,Thursday,Partner,Male,45,33.0,Website,Mobile,6026.0,High,26,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64728,Q164727,64728,120,20250205,2025-02-05,2025,1,2,February,6,Wednesday,Partner,Female,45,3.0,Aggregator,Desktop,4968.0,Medium,100,Abandoned,Document Upload,1,0,1,0,0,0,1,0,0,1
64729,Q164728,64729,25,20251106,2025-11-06,2025,4,11,November,45,Thursday,Website,Male,45,28.0,Mobile App,Mobile,5253.0,Medium,27,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64730,Q164729,64730,25,20250208,2025-02-08,2025,1,2,February,6,Saturday,Website,Male,45,46.0,Aggregator,Mobile,5487.0,Medium,173,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64731,Q164730,64731,25,20250122,2025-01-22,2025,1,1,January,4,Wednesday,Website,Female,45,24.0,Website,Mobile,5347.0,Medium,28,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64732,Q164731,64732,25,20250321,2025-03-21,2025,1,3,March,12,Friday,Website,Male,45,11.0,Aggregator,Mobile,5421.0,Medium,126,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64733,Q164732,64733,25,20250221,2025-02-21,2025,1,2,February,8,Friday,Website,Female,45,28.0,Website,Mobile,5319.0,Medium,217,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64734,Q164733,64734,12,20250818,2025-08-18,2025,3,8,August,34,Monday,Agent,Male,45,28.0,Agent,Desktop,4706.0,Medium,46,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64735,Q164734,64735,25,20251228,2025-12-28,2025,4,12,December,52,Sunday,Website,Female,45,8.0,Website,Mobile,5208.0,Medium,148,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64736,Q164735,64736,22,20250418,2025-04-18,2025,2,4,April,16,Friday,Website,Male,45,28.0,Agent,Desktop,5051.0,Medium,139,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64737,Q164736,64737,118,20250527,2025-05-27,2025,2,5,May,22,Tuesday,Partner,Female,45,28.0,Website,Mobile,4871.0,Medium,152,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64738,Q164737,64738,25,20250121,2025-01-21,2025,1,1,January,4,Tuesday,Website,Male,45,28.0,Mobile App,Mobile,5124.0,Medium,102,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64739,Q164738,64739,120,20250418,2025-04-18,2025,2,4,April,16,Friday,Partner,Female,45,8.0,Mobile App,Mobile,4757.0,Medium,166,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64740,Q164739,64740,120,20250824,2025-08-24,2025,3,8,August,34,Sunday,Partner,Female,45,28.0,Aggregator,Desktop,5512.0,High,60,Abandoned,Document Upload,0,0,1,0,0,0,1,0,1,0
64741,Q164740,64741,120,20250401,2025-04-01,2025,2,4,April,14,Tuesday,Partner,Male,45,8.0,Mobile App,Mobile,5461.0,Medium,166,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64742,Q164741,64742,120,20251014,2025-10-14,2025,4,10,October,42,Tuesday,Partner,Male,45,28.0,Mobile App,Mobile,4829.0,Medium,295,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64743,Q164742,64743,25,20250304,2025-03-04,2025,1,3,March,10,Tuesday,Website,Female,45,28.0,Website,Mobile,4826.0,Medium,271,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64744,Q164743,64744,25,20250104,2025-01-04,2025,1,1,January,1,Saturday,Website,Male,45,3.0,Aggregator,Desktop,5136.0,Medium,276,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64745,Q164744,64745,25,20250506,2025-05-06,2025,2,5,May,19,Tuesday,Website,Female,45,28.0,Agent,Mobile,5063.0,Medium,236,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64746,Q164745,64746,120,20250212,2025-02-12,2025,1,2,February,7,Wednesday,Partner,Male,45,48.0,Aggregator,Mobile,5341.0,Medium,127,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64747,Q164746,64747,120,20250926,2025-09-26,2025,3,9,September,39,Friday,Partner,Male,45,35.0,Agent,Desktop,4686.0,Medium,29,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64748,Q164747,64748,120,20251211,2025-12-11,2025,4,12,December,50,Thursday,Partner,Male,45,38.0,Mobile App,Mobile,5224.0,Medium,212,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64749,Q164748,64749,120,20251011,2025-10-11,2025,4,10,October,41,Saturday,Partner,Male,45,20.0,Mobile App,Mobile,4917.0,Medium,54,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64750,Q164749,64750,25,20250118,2025-01-18,2025,1,1,January,3,Saturday,Website,Male,45,41.0,Agent,Mobile,5434.0,Medium,192,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64751,Q164750,64751,120,20250908,2025-09-08,2025,3,9,September,37,Monday,Partner,Female,45,28.0,Website,Mobile,5451.0,Medium,186,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64752,Q164751,64752,120,20250611,2025-06-11,2025,2,6,June,24,Wednesday,Partner,Female,45,28.0,Mobile App,Mobile,6323.0,High,34,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
64753,Q164752,64753,120,20250915,2025-09-15,2025,3,9,September,38,Monday,Partner,Female,45,28.0,Website,Mobile,5037.0,Medium,219,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64754,Q164753,64754,151,20250405,2025-04-05,2025,2,4,April,14,Saturday,,Female,45,46.0,Website,Mobile,5003.0,Medium,218,Abandoned,Payment,1,0,1,0,0,1,0,0,0,1
64755,Q164754,64755,146,20251123,2025-11-23,2025,4,11,November,47,Sunday,,Female,45,50.0,Aggregator,Mobile,5463.0,Medium,13,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64756,Q164755,64756,25,20250609,2025-06-09,2025,2,6,June,24,Monday,Website,Male,45,28.0,Mobile App,Desktop,4919.0,Medium,197,Abandoned,Document Upload,1,0,1,0,0,0,1,0,0,1
64757,Q164756,64757,120,20250709,2025-07-09,2025,3,7,July,28,Wednesday,Partner,Male,45,7.0,Website,Mobile,4918.0,Medium,289,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64758,Q164757,64758,120,20250826,2025-08-26,2025,3,8,August,35,Tuesday,Partner,Male,45,46.0,Aggregator,Mobile,5091.0,Medium,225,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64759,Q164758,64759,25,20250914,2025-09-14,2025,3,9,September,37,Sunday,Website,Female,45,4.0,Agent,Mobile,5704.0,High,289,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
64760,Q164759,64760,118,20251012,2025-10-12,2025,4,10,October,41,Sunday,Partner,Female,45,28.0,Agent,Mobile,4895.0,Medium,233,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64761,Q164760,64761,25,20251123,2025-11-23,2025,4,11,November,47,Sunday,Website,Female,45,28.0,Aggregator,Mobile,4827.0,Medium,94,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64762,Q164761,64762,120,20250320,2025-03-20,2025,1,3,March,12,Thursday,Partner,Male,45,8.0,Aggregator,Mobile,4716.0,Medium,270,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64763,Q164762,64763,120,20250809,2025-08-09,2025,3,8,August,32,Saturday,Partner,Female,45,13.0,Agent,Tablet,4926.0,Medium,225,Abandoned,Document Upload,0,0,1,0,0,0,0,0,0,1
64764,Q164763,64764,25,20251123,2025-11-23,2025,4,11,November,47,Sunday,Website,Male,45,18.0,Agent,Mobile,4857.0,Medium,207,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64765,Q164764,64765,58,20251016,2025-10-16,2025,4,10,October,42,Thursday,Branch,Male,45,28.0,Agent,Mobile,4956.0,Medium,127,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64766,Q164765,64766,25,20250128,2025-01-28,2025,1,1,January,5,Tuesday,Website,Female,45,46.0,Website,Mobile,5199.0,Medium,177,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64767,Q164766,64767,146,20250704,2025-07-04,2025,3,7,July,27,Friday,,Female,45,8.0,Agent,Mobile,5280.0,Medium,75,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64768,Q164767,64768,120,20250910,2025-09-10,2025,3,9,September,37,Wednesday,Partner,Female,45,28.0,Agent,Mobile,5187.0,Medium,73,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64769,Q164768,64769,25,20250220,2025-02-20,2025,1,2,February,8,Thursday,Website,Female,45,28.0,Website,Desktop,5167.0,Medium,258,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64770,Q164769,64770,120,20250124,2025-01-24,2025,1,1,January,4,Friday,Partner,Female,45,36.0,Agent,Mobile,4923.0,Medium,174,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64771,Q164770,64771,120,20251020,2025-10-20,2025,4,10,October,43,Monday,Partner,Male,45,28.0,Agent,Mobile,4882.0,Medium,58,Converted,Policy Issued,1,1,1,1,100,1,0,0,0,1
64772,Q164771,64772,150,20250327,2025-03-27,2025,1,3,March,13,Thursday,,Female,45,45.0,Website,Mobile,4763.0,Medium,41,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64773,Q164772,64773,120,20250301,2025-03-01,2025,1,3,March,9,Saturday,Partner,Female,45,41.0,Mobile App,Mobile,5533.0,High,83,Converted,Policy Issued,1,1,1,1,100,1,0,0,1,0
64774,Q164773,64774,25,20251013,2025-10-13,2025,4,10,October,42,Monday,Website,Female,45,46.0,Aggregator,Tablet,5074.0,Medium,287,Abandoned,Premium Calculation,0,0,1,0,0,0,0,0,0,1
64775,Q164774,64775,118,20250106,2025-01-06,2025,1,1,January,2,Monday,Partner,Male,45,28.0,Mobile App,Mobile,5474.0,Medium,155,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64776,Q164775,64776,120,20250820,2025-08-20,2025,3,8,August,34,Wednesday,Partner,Male,45,28.0,Mobile App,Mobile,5339.0,Medium,199,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64777,Q164776,64777,148,20250221,2025-02-21,2025,1,2,February,8,Friday,,Female,45,28.0,Mobile App,Mobile,4674.0,Medium,78,Abandoned,Underwriting,1,0,1,0,0,1,0,0,0,1
64778,Q164777,64778,120,20250420,2025-04-20,2025,2,4,April,16,Sunday,Partner,Male,45,32.0,Mobile App,Mobile,5209.0,Medium,245,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64779,Q164778,64779,120,20250326,2025-03-26,2025,1,3,March,13,Wednesday,Partner,Female,45,10.0,Aggregator,Desktop,4929.0,Medium,166,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64780,Q164779,64780,120,20251115,2025-11-15,2025,4,11,November,46,Saturday,Partner,Male,45,39.0,Mobile App,Desktop,5575.0,High,107,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,1,0
64781,Q164780,64781,120,20250307,2025-03-07,2025,1,3,March,10,Friday,Partner,Male,45,48.0,Website,Mobile,4992.0,Medium,113,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64782,Q164781,64782,47,20250105,2025-01-05,2025,1,1,January,1,Sunday,Mobile App,Female,45,28.0,Website,Desktop,5462.0,Medium,74,Abandoned,Premium Calculation,0,0,1,0,0,0,1,0,0,1
64783,Q164782,64783,120,20250404,2025-04-04,2025,2,4,April,14,Friday,Partner,Female,45,43.0,Agent,Tablet,6210.0,High,239,Converted,Policy Issued,1,1,1,1,100,0,0,0,1,0
64784,Q164783,64784,120,20250920,2025-09-20,2025,3,9,September,38,Saturday,Partner,Female,45,31.0,Agent,Mobile,4721.0,Medium,96,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,0,1
64785,Q164784,64785,25,20250117,2025-01-17,2025,1,1,January,3,Friday,Website,Male,45,3.0,Website,Mobile,5601.0,High,26,Abandoned,Premium Calculation,0,0,1,0,0,1,0,0,1,0
64786,Q164785,64786,120,20250929,2025-09-29,2025,3,9,September,40,Monday,Partner,Female,45,28.0,Agent,Desktop,4850.0,Medium,43,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64787,Q164786,64787,120,20250224,2025-02-24,2025,1,2,February,9,Monday,Partner,Female,45,11.0,Agent,Desktop,4975.0,Medium,194,Abandoned,Document Upload,0,0,1,0,0,0,1,0,0,1
64788,Q164787,64788,120,20250309,2025-03-09,2025,1,3,March,10,Sunday,Partner,Male,45,8.0,Mobile App,Mobile,4682.0,Medium,225,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
64789,Q164788,64789,120,20250212,2025-02-12,2025,1,2,February,7,Wednesday,Partner,Female,45,28.0,Website,Mobile,4746.0,Medium,154,Abandoned,Document Upload,0,0,1,0,0,1,0,0,0,1
