policy_sk,policy_id,customer_sk,policy_tenure,policy_tenure_band,policy_type,policy_status,coverage_type,load_date,source_system
45765,ID48186,45765,0.330658517969296,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45766,ID68910,45766,0.094652063888271,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45767,ID42118,45767,0.651276993012369,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45768,ID42137,45768,0.726105688470502,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45769,ID45820,45769,1.06609236635082,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45770,ID66377,45770,1.21754120459923,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45771,ID68917,45771,1.07540262297082,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45772,ID68912,45772,0.333946726738772,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45773,ID07669,45773,0.890003293166804,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45774,ID24729,45774,0.003088361578177,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45775,ID39125,45775,0.096101220310965,< 6 Months,Third Party,Expired,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45776,ID39117,45776,1.24121530154345,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45777,ID59459,45777,0.315482306431488,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45778,ID13053,45778,1.12407119405629,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45779,ID95214,45779,0.187074662855856,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45780,ID91113,45780,0.282340223025208,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45781,ID71432,45781,1.07478120525573,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45782,ID57608,45782,0.100679385873986,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45783,ID72614,45783,0.419395596893271,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45784,ID20939,45784,0.099420575406382,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45785,ID20933,45785,0.192276127580648,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45786,ID23018,45786,1.15867143716571,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45787,ID45849,45787,0.314038278243694,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45788,ID10940,45788,0.659827353202045,6-12 Months,Third Party,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45789,ID86139,45789,0.083159254592245,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45790,ID32665,45790,0.068840557936405,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45791,ID39127,45791,0.84692693769649,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45792,ID14906,45792,0.785410348332025,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45793,ID91882,45793,0.383852319774077,< 6 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45794,ID00153,45794,1.23796081836018,> 12 Months,Third Party,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45795,ID83986,45795,0.099820676291965,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45796,ID83984,45796,0.378637170712667,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45797,ID68894,45797,0.513591295979535,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45798,ID54790,45798,1.22219737835911,> 12 Months,Third Party,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45799,ID30725,45799,0.461516522281274,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45800,ID92024,45800,0.19292148092007,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45801,ID45839,45801,0.150293711627176,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45802,ID45837,45802,0.833589838462107,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45803,ID52778,45803,1.08212114708337,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45804,ID52773,45804,1.09177062933867,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45805,ID48142,45805,0.901033641926147,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45806,ID48137,45806,0.720703287616844,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45807,ID48130,45807,0.403969448393698,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45808,ID61321,45808,0.690865394990735,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45809,ID83558,45809,0.062613834756233,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45810,ID61363,45810,0.500709743354696,6-12 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45811,ID19634,45811,0.561891670328712,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45812,ID50510,45812,0.080527009912717,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45813,ID26491,45813,0.095721976323328,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45814,ID00487,45814,0.011483773795623,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45815,ID00482,45815,1.18564589967908,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45816,ID02177,45816,0.828076995412434,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45817,ID58484,45817,0.234262497147667,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45818,ID45885,45818,0.77409692729475,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45819,ID78291,45819,0.83754204385862,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45820,ID42097,45820,0.226404146068787,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45821,ID06333,45821,0.984339383731586,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45822,ID06329,45822,1.17262245869334,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45823,ID48112,45823,0.45791656098706,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45824,ID68868,45824,0.110183473157651,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45825,ID95409,45825,0.58196014455132,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45826,ID39197,45826,1.10392987658199,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45827,ID19661,45827,0.693089942880604,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45828,ID88906,45828,0.064644176003512,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45829,ID76589,45829,0.670493473813481,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45830,ID58470,45830,0.516641248399959,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45831,ID42042,45831,1.03993698632594,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45832,ID09079,45832,0.338422002708187,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45833,ID66441,45833,0.179620187306111,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45834,ID17621,45834,1.01064689908119,> 12 Months,Comprehensive,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45835,ID61358,45835,0.074858598361126,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45836,ID07718,45836,1.23036383841831,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45837,ID68842,45837,1.06704744817097,> 12 Months,Comprehensive,Cancelled,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45838,ID24638,45838,1.00034518802424,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45839,ID31647,45839,1.00533520410983,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45840,ID31644,45840,0.419339146063416,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45841,ID31643,45841,1.09632260498616,> 12 Months,Comprehensive,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45842,ID13084,45842,0.606802076481895,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45843,ID13077,45843,1.06766687776138,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45844,ID59428,45844,0.551889619506939,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45845,ID00490,45845,1.17277358045095,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45846,ID68789,45846,0.147813850555816,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45847,ID13598,45847,1.22302766678706,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45848,ID45933,45848,1.04909928750888,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45849,ID45906,45849,1.03349863121085,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45850,ID75906,45850,0.191405376863775,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45851,ID01872,45851,0.901966245168312,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45852,ID00086,45852,0.17950147533084,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45853,ID00084,45853,0.462069956265957,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45854,ID52805,45854,0.093844047164023,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45855,ID33188,45855,1.08115311346432,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45856,ID73891,45856,0.52714281256519,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45857,ID73886,45857,0.533473643800082,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45858,ID51634,45858,0.056586598384444,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45859,ID95106,45859,0.129814324477097,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45860,ID58503,45860,0.57141097242575,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45861,ID58477,45861,0.899020300154301,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45862,ID24610,45862,0.895303660231113,6-12 Months,Comprehensive,Cancelled,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45863,ID11977,45863,0.410479909300005,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45864,ID57277,45864,0.17358478936845,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45865,ID14401,45865,0.106499523018456,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45866,ID30781,45866,0.666912149068601,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45867,ID10986,45867,0.35934959063676,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45868,ID10977,45868,1.21318283332147,> 12 Months,Comprehensive,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45869,ID58499,45869,0.237284598411199,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45870,ID34788,45870,1.07276560131457,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45871,ID51594,45871,0.713565488537968,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45872,ID13618,45872,0.428015968243098,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45873,ID91319,45873,0.577212661165611,6-12 Months,Third Party,Expired,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45874,ID77141,45874,0.898655867774255,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45875,ID83236,45875,0.010444995601952,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45876,ID79183,45876,0.516600070311305,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45877,ID19673,45877,0.519473021377401,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45878,ID68802,45878,0.362910234560704,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45879,ID11973,45879,0.700486814060199,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45880,ID39288,45880,0.341737663300286,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45881,ID24597,45881,0.948759321718352,6-12 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45882,ID39318,45882,1.16787737831709,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45883,ID66477,45883,1.20946533405823,> 12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45884,ID45926,45884,1.02582112803624,> 12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45885,ID93811,45885,0.25420158703725,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45886,ID75888,45886,0.70184164133921,6-12 Months,Comprehensive,Cancelled,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45887,ID75884,45887,0.156735906492295,< 6 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45888,ID83243,45888,1.13949063909776,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45889,ID07738,45889,0.22885340157536,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45890,ID07726,45890,1.13458693800442,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45891,ID68818,45891,0.637133977358104,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45892,ID24616,45892,1.00310929923083,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45893,ID24615,45893,0.082000797196917,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45894,ID14196,45894,0.455842913353027,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45895,ID17671,45895,0.969764427328841,6-12 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45896,ID88261,45896,0.27829719614467,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45897,ID51598,45897,1.12703782110973,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45898,ID05725,45898,1.05961828211641,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45899,ID09037,45899,0.006070270635159,< 6 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45900,ID09026,45900,0.304147830098684,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45901,ID66504,45901,0.167858428537325,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45902,ID45953,45902,0.639594935746047,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45903,ID09044,45903,0.989294284508672,6-12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45904,ID09041,45904,0.411092805804886,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45905,ID79200,45905,0.337241654829825,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45906,ID54063,45906,1.16150030306481,> 12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45907,ID48015,45907,1.03894942370904,> 12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45908,ID24593,45908,0.753400141093616,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45909,ID74294,45909,0.085659407907743,< 6 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45910,ID88464,45910,1.00380603726971,> 12 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45911,ID88461,45911,1.01009256910804,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45912,ID18213,45912,0.062090868396414,< 6 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45913,ID86812,45913,0.082329616772543,< 6 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45914,ID14388,45914,0.559258430132616,6-12 Months,Third Party,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45915,ID85538,45915,0.149833736064863,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45916,ID85535,45916,0.703061379576359,6-12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45917,ID45969,45917,0.315861211407006,< 6 Months,Comprehensive,Active,Silver,2026-08-01 17:22:07.750552,Insurance Claims
45918,ID45964,45918,1.02626973263633,> 12 Months,Comprehensive,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
45919,ID63035,45919,0.865185889495413,6-12 Months,Comprehensive,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45920,ID52826,45920,0.089837196268235,< 6 Months,Comprehensive,Expired,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45921,ID86461,45921,1.07209859427307,> 12 Months,Third Party,Active,Gold,2026-08-01 17:22:07.750552,Insurance Claims
45922,ID81427,45922,0.899560895039057,6-12 Months,Third Party,Active,Basic,2026-08-01 17:22:07.750552,Insurance Claims
