customer_sk,customer_id,gender,customer_age,age_band,has_driving_license,driving_license_status,previously_insured,insurance_history,customer_segment,region,risk_profile
60166,CUST060166,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,0.0,Low
60167,CUST060167,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,50.0,Low
60168,CUST060168,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,15.0,Low
60169,CUST060169,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60170,CUST060170,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60171,CUST060171,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
60172,CUST060172,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60173,CUST060173,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60174,CUST060174,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,38.0,Low
60175,CUST060175,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60176,CUST060176,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60177,CUST060177,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,45.0,Low
60178,CUST060178,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
60179,CUST060179,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60180,CUST060180,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60181,CUST060181,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60182,CUST060182,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60183,CUST060183,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
60184,CUST060184,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60185,CUST060185,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60186,CUST060186,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60187,CUST060187,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60188,CUST060188,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60189,CUST060189,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60190,CUST060190,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
60191,CUST060191,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60192,CUST060192,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60193,CUST060193,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,50.0,Low
60194,CUST060194,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,11.0,Low
60195,CUST060195,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
60196,CUST060196,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60197,CUST060197,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60198,CUST060198,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60199,CUST060199,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,18.0,Low
60200,CUST060200,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60201,CUST060201,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,21.0,Low
60202,CUST060202,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,24.0,Low
60203,CUST060203,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,13.0,Low
60204,CUST060204,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
60205,CUST060205,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,39.0,Low
60206,CUST060206,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,37.0,Low
60207,CUST060207,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60208,CUST060208,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,11.0,Low
60209,CUST060209,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,29.0,Low
60210,CUST060210,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60211,CUST060211,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,36.0,Low
60212,CUST060212,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,35.0,Low
60213,CUST060213,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60214,CUST060214,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60215,CUST060215,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,9.0,Low
60216,CUST060216,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,39.0,Low
60217,CUST060217,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60218,CUST060218,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60219,CUST060219,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60220,CUST060220,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60221,CUST060221,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60222,CUST060222,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60223,CUST060223,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60224,CUST060224,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,13.0,Low
60225,CUST060225,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,13.0,Low
60226,CUST060226,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60227,CUST060227,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,37.0,Low
60228,CUST060228,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60229,CUST060229,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,36.0,Low
60230,CUST060230,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,1.0,Low
60231,CUST060231,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,46.0,Low
60232,CUST060232,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60233,CUST060233,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,9.0,Low
60234,CUST060234,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60235,CUST060235,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,15.0,Low
60236,CUST060236,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60237,CUST060237,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60238,CUST060238,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60239,CUST060239,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60240,CUST060240,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60241,CUST060241,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60242,CUST060242,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,12.0,Low
60243,CUST060243,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60244,CUST060244,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60245,CUST060245,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60246,CUST060246,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60247,CUST060247,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,45.0,Low
60248,CUST060248,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60249,CUST060249,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60250,CUST060250,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
60251,CUST060251,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
60252,CUST060252,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60253,CUST060253,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,10.0,Low
60254,CUST060254,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60255,CUST060255,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60256,CUST060256,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60257,CUST060257,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60258,CUST060258,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,10.0,Low
60259,CUST060259,Female,43,36-45,0,No License,0,First Time Buyer,New Customer,36.0,High
60260,CUST060260,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60261,CUST060261,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
60262,CUST060262,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60263,CUST060263,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60264,CUST060264,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60265,CUST060265,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
60266,CUST060266,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,48.0,Low
60267,CUST060267,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,30.0,Low
60268,CUST060268,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60269,CUST060269,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60270,CUST060270,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60271,CUST060271,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60272,CUST060272,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60273,CUST060273,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60274,CUST060274,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60275,CUST060275,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
60276,CUST060276,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60277,CUST060277,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
60278,CUST060278,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
60279,CUST060279,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
60280,CUST060280,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60281,CUST060281,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60282,CUST060282,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60283,CUST060283,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60284,CUST060284,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
60285,CUST060285,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60286,CUST060286,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60287,CUST060287,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,30.0,Low
60288,CUST060288,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60289,CUST060289,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,7.0,Low
60290,CUST060290,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60291,CUST060291,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60292,CUST060292,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
60293,CUST060293,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60294,CUST060294,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,15.0,Low
60295,CUST060295,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60296,CUST060296,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,22.0,Low
60297,CUST060297,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,7.0,Low
60298,CUST060298,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60299,CUST060299,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,17.0,Low
60300,CUST060300,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60301,CUST060301,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60302,CUST060302,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60303,CUST060303,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60304,CUST060304,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60305,CUST060305,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,37.0,Low
60306,CUST060306,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60307,CUST060307,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60308,CUST060308,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,6.0,Low
60309,CUST060309,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,21.0,Low
60310,CUST060310,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60311,CUST060311,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60312,CUST060312,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,18.0,Low
60313,CUST060313,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,33.0,Low
60314,CUST060314,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60315,CUST060315,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60316,CUST060316,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60317,CUST060317,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,12.0,Low
60318,CUST060318,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60319,CUST060319,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60320,CUST060320,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60321,CUST060321,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,23.0,Low
60322,CUST060322,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60323,CUST060323,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60324,CUST060324,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60325,CUST060325,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60326,CUST060326,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,39.0,Low
60327,CUST060327,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60328,CUST060328,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60329,CUST060329,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60330,CUST060330,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,21.0,Low
60331,CUST060331,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60332,CUST060332,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60333,CUST060333,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60334,CUST060334,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60335,CUST060335,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
60336,CUST060336,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60337,CUST060337,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,2.0,Low
60338,CUST060338,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60339,CUST060339,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60340,CUST060340,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60341,CUST060341,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,29.0,Low
60342,CUST060342,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60343,CUST060343,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60344,CUST060344,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60345,CUST060345,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60346,CUST060346,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60347,CUST060347,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60348,CUST060348,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,23.0,Low
60349,CUST060349,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60350,CUST060350,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60351,CUST060351,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60352,CUST060352,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60353,CUST060353,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60354,CUST060354,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,43.0,Low
60355,CUST060355,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,3.0,Low
60356,CUST060356,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,15.0,Low
60357,CUST060357,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,29.0,Low
60358,CUST060358,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,30.0,Low
60359,CUST060359,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60360,CUST060360,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,8.0,Low
60361,CUST060361,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60362,CUST060362,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60363,CUST060363,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,15.0,Low
60364,CUST060364,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60365,CUST060365,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60366,CUST060366,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60367,CUST060367,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,35.0,Low
60368,CUST060368,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,33.0,Low
60369,CUST060369,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60370,CUST060370,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60371,CUST060371,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,40.0,Low
60372,CUST060372,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60373,CUST060373,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60374,CUST060374,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60375,CUST060375,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60376,CUST060376,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,20.0,Low
60377,CUST060377,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,11.0,Low
60378,CUST060378,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,21.0,Low
60379,CUST060379,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,11.0,Low
60380,CUST060380,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60381,CUST060381,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,3.0,Low
60382,CUST060382,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60383,CUST060383,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,50.0,Low
60384,CUST060384,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,1.0,Low
60385,CUST060385,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60386,CUST060386,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,41.0,Low
60387,CUST060387,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60388,CUST060388,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,46.0,Low
60389,CUST060389,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60390,CUST060390,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,8.0,Low
60391,CUST060391,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,38.0,Low
60392,CUST060392,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,41.0,Low
60393,CUST060393,Female,43,36-45,1,Licensed,0,First Time Buyer,New Customer,47.0,Low
60394,CUST060394,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60395,CUST060395,Male,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
60396,CUST060396,Male,43,36-45,1,Licensed,0,First Time Buyer,New Customer,28.0,Low
60397,CUST060397,Female,43,36-45,1,Licensed,1,Previously Insured,Existing Customer,28.0,Low
