vehicle_sk,policy_id,customer_sk,make,model,segment,fuel_type,vehicle_age,vehicle_age_band,engine_type,displacement,engine_category,cylinder,transmission,transmission_category,steering,length,width,height,gross_weight,weight_class,vehicle_size,airbags,is_esc,is_tpms,is_parking_sensors,is_parking_camera,is_brake_assist,is_power_steering,is_speed_alert,ncap_rating,safety_score,safety_rating,premium_vehicle
43000,ID47644,43000,1,M1,A,CNG,0.11,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43001,ID81346,43001,1,M6,B2,Petrol,0.11,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43002,ID68296,43002,2,M3,A,Petrol,0.04,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43003,ID96133,43003,1,M6,B2,Petrol,0.03,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43004,ID68314,43004,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43005,ID96967,43005,3,M4,C2,Diesel,0.11,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43006,ID34135,43006,3,M4,C2,Diesel,0.04,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43007,ID05413,43007,1,M6,B2,Petrol,0.0,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43008,ID91440,43008,3,M4,C2,Diesel,0.07,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43009,ID97032,43009,1,M2,C1,Petrol,0.01,New,1.2 L K12N Dualjet,1197,Medium,4,Automatic,Automatic,Electric,3995,1735,1515,1335,Medium,Large,2,1,0,1,1,1,1,1,2,56.3,Poor,False
43010,ID52072,43010,1,M1,A,CNG,0.03,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43011,ID52087,43011,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43012,ID76239,43012,1,M7,B2,Petrol,0.15,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43013,ID47667,43013,5,M9,C1,Diesel,0.09,New,i-DTEC,1498,Medium,4,Manual,Manual,Electric,3995,1695,1501,1051,Medium,Large,2,0,0,1,1,0,1,1,4,56.9,Poor,True
43014,ID47665,43014,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43015,ID81356,43015,1,M8,B1,CNG,0.14,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43016,ID96350,43016,1,M6,B2,Petrol,0.06,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43017,ID60305,43017,3,M4,C2,Diesel,0.07,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43018,ID28527,43018,1,M6,B2,Petrol,0.09,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43019,ID32647,43019,3,M4,C2,Diesel,0.15,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43020,ID04693,43020,1,M1,A,CNG,0.06,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43021,ID94416,43021,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43022,ID27675,43022,3,M4,C2,Diesel,0.11,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43023,ID10603,43023,1,M6,B2,Petrol,0.1,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43024,ID80940,43024,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43025,ID76224,43025,1,M6,B2,Petrol,0.06,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43026,ID52146,43026,3,M4,C2,Diesel,0.0,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43027,ID52137,43027,1,M6,B2,Petrol,0.1,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43028,ID05386,43028,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43029,ID73103,43029,1,M6,B2,Petrol,0.03,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43030,ID73134,43030,3,M4,C2,Diesel,0.1,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43031,ID27706,43031,1,M1,A,CNG,0.03,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43032,ID27705,43032,1,M10,Utility,CNG,0.13,New,G12B,1196,Medium,4,Manual,Manual,Manual,3675,1475,1825,1510,Heavy,Mid Size,1,0,0,1,0,0,0,1,0,16.4,Poor,False
43033,ID73095,43033,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43034,ID73093,43034,1,M7,B2,Petrol,0.0,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43035,ID22503,43035,3,M4,C2,Diesel,0.02,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43036,ID43059,43036,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43037,ID09590,43037,3,M4,C2,Diesel,0.03,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43038,ID95038,43038,3,M4,C2,Diesel,0.13,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43039,ID49423,43039,5,M9,C1,Diesel,0.01,New,i-DTEC,1498,Medium,4,Manual,Manual,Electric,3995,1695,1501,1051,Medium,Large,2,0,0,1,1,0,1,1,4,56.9,Poor,True
43040,ID95288,43040,4,M5,B2,Diesel,0.0,New,1.5 Turbocharged Revotorq,1497,Medium,4,Manual,Manual,Electric,3990,1755,1523,1490,Medium,Large,2,0,0,1,0,0,1,1,5,57.1,Poor,True
43041,ID49431,43041,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43042,ID31828,43042,1,M1,A,CNG,0.03,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43043,ID82459,43043,2,M3,A,Petrol,0.06,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43044,ID60258,43044,1,M6,B2,Petrol,0.02,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43045,ID39790,43045,1,M1,A,CNG,0.07,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43046,ID39789,43046,1,M10,Utility,CNG,0.15,New,G12B,1196,Medium,4,Manual,Manual,Manual,3675,1475,1825,1510,Heavy,Mid Size,1,0,0,1,0,0,0,1,0,16.4,Poor,False
43047,ID90438,43047,1,M6,B2,Petrol,0.11,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43048,ID68317,43048,1,M8,B1,CNG,0.07,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43049,ID39771,43049,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43050,ID12600,43050,1,M8,B1,CNG,0.1,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43051,ID12597,43051,1,M8,B1,CNG,0.1,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43052,ID09593,43052,3,M4,C2,Diesel,0.13,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43053,ID74326,43053,1,M6,B2,Petrol,0.14,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43054,ID65553,43054,3,M4,C2,Diesel,0.22,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43055,ID43064,43055,3,M4,C2,Diesel,0.09,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43056,ID89849,43056,1,M6,B2,Petrol,0.06,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43057,ID95298,43057,3,M4,C2,Diesel,0.11,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43058,ID95294,43058,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43059,ID37449,43059,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43060,ID60307,43060,3,M4,C2,Diesel,0.04,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43061,ID06969,43061,1,M8,B1,CNG,0.06,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43062,ID70303,43062,3,M4,C2,Diesel,0.0,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43063,ID06956,43063,1,M6,B2,Petrol,0.09,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43064,ID68348,43064,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43065,ID19916,43065,1,M6,B2,Petrol,0.06,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43066,ID61699,43066,1,M7,B2,Petrol,0.09,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43067,ID73154,43067,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43068,ID17346,43068,2,M3,A,Petrol,0.14,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43069,ID91459,43069,5,M9,C1,Diesel,0.12,New,i-DTEC,1498,Medium,4,Manual,Manual,Electric,3995,1695,1501,1051,Medium,Large,2,0,0,1,1,0,1,1,4,56.9,Poor,True
43070,ID63804,43070,1,M1,A,CNG,0.09,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43071,ID45091,43071,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43072,ID01493,43072,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43073,ID91845,43073,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43074,ID54415,43074,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43075,ID54413,43075,1,M1,A,CNG,0.03,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43076,ID16058,43076,1,M8,B1,CNG,0.04,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43077,ID00619,43077,1,M8,B1,CNG,0.14,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43078,ID00618,43078,1,M6,B2,Petrol,0.1,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43079,ID37498,43079,3,M4,C2,Diesel,0.01,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43080,ID90847,43080,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43081,ID53183,43081,1,M7,B2,Petrol,0.09,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43082,ID55091,43082,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43083,ID55551,43083,1,M7,B2,Petrol,0.03,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43084,ID55549,43084,3,M4,C2,Diesel,0.21,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43085,ID87506,43085,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43086,ID92109,43086,1,M2,C1,Petrol,0.08,New,1.2 L K12N Dualjet,1197,Medium,4,Automatic,Automatic,Electric,3995,1735,1515,1335,Medium,Large,2,1,0,1,1,1,1,1,2,56.3,Poor,False
43087,ID05365,43087,2,M3,A,Petrol,0.1,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43088,ID73157,43088,1,M1,A,CNG,0.03,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43089,ID60299,43089,3,M4,C2,Diesel,0.09,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43090,ID60283,43090,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43091,ID12586,43091,3,M4,C2,Diesel,0.12,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43092,ID29022,43092,1,M1,A,CNG,0.06,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43093,ID86647,43093,1,M10,Utility,CNG,0.06,New,G12B,1196,Medium,4,Manual,Manual,Manual,3675,1475,1825,1510,Heavy,Mid Size,1,0,0,1,0,0,0,1,0,16.4,Poor,False
43094,ID06996,43094,1,M6,B2,Petrol,0.02,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43095,ID47710,43095,1,M6,B2,Petrol,0.01,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43096,ID61662,43096,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43097,ID86412,43097,1,M6,B2,Petrol,0.17,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43098,ID63818,43098,1,M6,B2,Petrol,0.1,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43099,ID10556,43099,1,M6,B2,Petrol,0.15,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43100,ID65523,43100,1,M6,B2,Petrol,0.04,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43101,ID88143,43101,3,M4,C2,Diesel,0.1,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43102,ID83545,43102,1,M6,B2,Petrol,0.18,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43103,ID68408,43103,2,M3,A,Petrol,0.14,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43104,ID85186,43104,3,M4,C2,Diesel,0.08,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43105,ID85176,43105,1,M1,A,CNG,0.0,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43106,ID70261,43106,1,M8,B1,CNG,0.16,New,K10C,998,Small,3,Manual,Manual,Power,3655,1620,1675,1340,Medium,Mid Size,2,0,0,1,0,0,1,1,2,39.1,Poor,False
43107,ID96326,43107,1,M6,B2,Petrol,0.04,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43108,ID94583,43108,3,M4,C2,Diesel,0.14,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43109,ID01821,43109,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43110,ID91469,43110,4,M11,C1,Petrol,0.09,New,1.5 Turbocharged Revotron,1199,Medium,3,Manual,Manual,Power,3993,1811,1606,1660,Heavy,Large,2,1,0,1,1,1,1,0,5,68.6,Average,False
43111,ID34039,43111,1,M6,B2,Petrol,0.12,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43112,ID32686,43112,5,M9,C1,Diesel,0.14,New,i-DTEC,1498,Medium,4,Manual,Manual,Electric,3995,1695,1501,1051,Medium,Large,2,0,0,1,1,0,1,1,4,56.9,Poor,True
43113,ID17312,43113,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43114,ID02135,43114,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43115,ID02130,43115,3,M4,C2,Diesel,0.17,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43116,ID05359,43116,5,M9,C1,Diesel,0.09,New,i-DTEC,1498,Medium,4,Manual,Manual,Electric,3995,1695,1501,1051,Medium,Large,2,0,0,1,1,0,1,1,4,56.9,Poor,True
43117,ID21383,43117,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43118,ID45037,43118,1,M1,A,CNG,0.02,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43119,ID65508,43119,1,M1,A,CNG,0.01,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43120,ID65502,43120,4,M11,C1,Petrol,0.02,New,1.5 Turbocharged Revotron,1199,Medium,3,Manual,Manual,Power,3993,1811,1606,1660,Heavy,Large,2,1,0,1,1,1,1,0,5,68.6,Average,False
43121,ID92341,43121,2,M3,A,Petrol,0.04,New,1.0 SCe,999,Small,3,Automatic,Automatic,Electric,3731,1579,1490,1155,Medium,Mid Size,2,0,0,0,1,0,1,1,2,39.1,Poor,False
43122,ID75084,43122,1,M6,B2,Petrol,0.07,New,K Series Dual jet,1197,Medium,4,Manual,Manual,Electric,3845,1735,1530,1335,Medium,Large,2,0,0,1,0,1,1,1,2,44.9,Poor,False
43123,ID94161,43123,1,M7,B2,Petrol,0.08,New,1.2 L K Series Engine,1197,Medium,4,Automatic,Automatic,Electric,3990,1745,1500,1410,Medium,Large,6,1,0,1,1,1,1,1,0,64.3,Average,False
43124,ID04000,43124,3,M4,C2,Diesel,0.08,New,1.5 L U2 CRDi,1493,Medium,4,Automatic,Automatic,Power,4300,1790,1635,1720,Heavy,Large,6,1,1,1,1,1,1,1,3,88.0,Good,True
43125,ID75512,43125,1,M1,A,CNG,0.05,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
43126,ID29313,43126,1,M1,A,CNG,0.05,New,F8D Petrol Engine,796,Small,3,Manual,Manual,Power,3445,1515,1475,1185,Medium,Mid Size,2,0,0,1,0,0,1,1,0,27.1,Poor,False
