quote_sk,quote_id,customer_sk,vehicle_sk,quoted_premium,sales_channel,days_since_last_contact,accepted_offer,conversion_flag,quote_status,quote_stage,device_type,quote_source,quote_date,load_date,source_system
63257,Q163256,63257,63257,5200.0,26.0,180,1,1,Converted,Policy Issued,Desktop,Aggregator,2025-07-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63258,Q163257,63258,63258,5169.0,26.0,135,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-01-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63259,Q163258,63259,63259,4676.0,124.0,222,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-01-10,2026-08-01 17:22:07.213201,Vehicle Insurance
63260,Q163259,63260,63260,4866.0,124.0,77,0,0,Abandoned,Document Upload,Desktop,Agent,2025-04-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63261,Q163260,63261,63261,4746.0,136.0,279,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-07-24,2026-08-01 17:22:07.213201,Vehicle Insurance
63262,Q163261,63262,63262,4780.0,124.0,277,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-07-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63263,Q163262,63263,63263,4712.0,124.0,117,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-07-27,2026-08-01 17:22:07.213201,Vehicle Insurance
63264,Q163263,63264,63264,5436.0,26.0,92,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-05-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63265,Q163264,63265,63265,5358.0,26.0,213,1,1,Converted,Policy Issued,Mobile,Agent,2025-05-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63266,Q163265,63266,63266,5613.0,26.0,274,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-05-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63267,Q163266,63267,63267,5014.0,124.0,145,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-11-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63268,Q163267,63268,63268,4849.0,15.0,84,0,0,Abandoned,Document Upload,Desktop,Website,2025-04-17,2026-08-01 17:22:07.213201,Vehicle Insurance
63269,Q163268,63269,63269,5664.0,157.0,270,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-02-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63270,Q163269,63270,63270,5383.0,25.0,242,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-03-21,2026-08-01 17:22:07.213201,Vehicle Insurance
63271,Q163270,63271,63271,5063.0,124.0,11,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-11-12,2026-08-01 17:22:07.213201,Vehicle Insurance
63272,Q163271,63272,63272,4949.0,26.0,177,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-10-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63273,Q163272,63273,63273,5240.0,124.0,281,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-01-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63274,Q163273,63274,63274,4871.0,124.0,159,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-01-30,2026-08-01 17:22:07.213201,Vehicle Insurance
63275,Q163274,63275,63275,5094.0,124.0,182,0,0,Abandoned,Premium Calculation,Desktop,Website,2025-12-06,2026-08-01 17:22:07.213201,Vehicle Insurance
63276,Q163275,63276,63276,4832.0,124.0,82,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-02-04,2026-08-01 17:22:07.213201,Vehicle Insurance
63277,Q163276,63277,63277,5178.0,122.0,43,1,1,Converted,Policy Issued,Desktop,Mobile App,2025-08-17,2026-08-01 17:22:07.213201,Vehicle Insurance
63278,Q163277,63278,63278,5387.0,26.0,178,0,0,Abandoned,Document Upload,Mobile,Website,2025-05-21,2026-08-01 17:22:07.213201,Vehicle Insurance
63279,Q163278,63279,63279,5824.0,157.0,185,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-11-07,2026-08-01 17:22:07.213201,Vehicle Insurance
63280,Q163279,63280,63280,5269.0,124.0,158,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-07-15,2026-08-01 17:22:07.213201,Vehicle Insurance
63281,Q163280,63281,63281,4764.0,26.0,33,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-04-08,2026-08-01 17:22:07.213201,Vehicle Insurance
63282,Q163281,63282,63282,5487.0,124.0,249,0,0,Abandoned,Document Upload,Desktop,Website,2025-01-26,2026-08-01 17:22:07.213201,Vehicle Insurance
63283,Q163282,63283,63283,5484.0,124.0,174,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-07-31,2026-08-01 17:22:07.213201,Vehicle Insurance
63284,Q163283,63284,63284,5205.0,124.0,106,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-05-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63285,Q163284,63285,63285,5415.0,122.0,100,1,0,Abandoned,Underwriting,Mobile,Agent,2025-01-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63286,Q163285,63286,63286,5170.0,26.0,234,0,0,Abandoned,Document Upload,Mobile,Website,2025-01-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63287,Q163286,63287,63287,5116.0,124.0,260,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-06-21,2026-08-01 17:22:07.213201,Vehicle Insurance
63288,Q163287,63288,63288,5511.0,124.0,11,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-06-18,2026-08-01 17:22:07.213201,Vehicle Insurance
63289,Q163288,63289,63289,5367.0,26.0,65,0,0,Abandoned,Document Upload,Mobile,Agent,2025-05-31,2026-08-01 17:22:07.213201,Vehicle Insurance
63290,Q163289,63290,63290,5201.0,26.0,236,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-05-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63291,Q163290,63291,63291,5115.0,26.0,11,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-04-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63292,Q163291,63292,63292,5195.0,26.0,46,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-12-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63293,Q163292,63293,63293,5469.0,154.0,169,1,1,Converted,Policy Issued,Desktop,Agent,2025-04-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63294,Q163293,63294,63294,5290.0,124.0,124,0,0,Abandoned,Document Upload,Tablet,Agent,2025-12-30,2026-08-01 17:22:07.213201,Vehicle Insurance
63295,Q163294,63295,63295,5034.0,26.0,189,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-01-27,2026-08-01 17:22:07.213201,Vehicle Insurance
63296,Q163295,63296,63296,5199.0,26.0,286,1,1,Converted,Policy Issued,Desktop,Website,2025-01-11,2026-08-01 17:22:07.213201,Vehicle Insurance
63297,Q163296,63297,63297,5062.0,163.0,82,1,0,Abandoned,Document Upload,Mobile,Website,2025-04-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63298,Q163297,63298,63298,5177.0,124.0,72,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-08-17,2026-08-01 17:22:07.213201,Vehicle Insurance
63299,Q163298,63299,63299,5286.0,156.0,10,0,0,Abandoned,Premium Calculation,Mobile,Agent,2025-08-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63300,Q163299,63300,63300,5629.0,124.0,59,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-06-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63301,Q163300,63301,63301,4709.0,151.0,83,0,0,Abandoned,Document Upload,Desktop,Agent,2025-01-18,2026-08-01 17:22:07.213201,Vehicle Insurance
63302,Q163301,63302,63302,5578.0,122.0,69,1,0,Abandoned,Document Upload,Tablet,Aggregator,2025-08-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63303,Q163302,63303,63303,4644.0,26.0,162,0,0,Abandoned,Document Upload,Mobile,Agent,2025-06-11,2026-08-01 17:22:07.213201,Vehicle Insurance
63304,Q163303,63304,63304,5604.0,124.0,81,0,0,Abandoned,Document Upload,Tablet,Mobile App,2025-06-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63305,Q163304,63305,63305,4669.0,26.0,52,0,0,Abandoned,Document Upload,Mobile,Agent,2025-05-07,2026-08-01 17:22:07.213201,Vehicle Insurance
63306,Q163305,63306,63306,4710.0,154.0,94,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-12-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63307,Q163306,63307,63307,5139.0,124.0,250,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-05-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63308,Q163307,63308,63308,4936.0,26.0,78,0,0,Abandoned,Document Upload,Tablet,Mobile App,2025-10-06,2026-08-01 17:22:07.213201,Vehicle Insurance
63309,Q163308,63309,63309,5334.0,124.0,77,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-05-01,2026-08-01 17:22:07.213201,Vehicle Insurance
63310,Q163309,63310,63310,5026.0,26.0,69,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-12-31,2026-08-01 17:22:07.213201,Vehicle Insurance
63311,Q163310,63311,63311,5307.0,124.0,254,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-01-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63312,Q163311,63312,63312,5599.0,120.0,203,0,0,Abandoned,Document Upload,Mobile,Agent,2025-12-30,2026-08-01 17:22:07.213201,Vehicle Insurance
63313,Q163312,63313,63313,5494.0,26.0,109,1,1,Converted,Policy Issued,Mobile,Agent,2025-03-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63314,Q163313,63314,63314,5551.0,124.0,21,0,0,Abandoned,Document Upload,Desktop,Agent,2025-04-17,2026-08-01 17:22:07.213201,Vehicle Insurance
63315,Q163314,63315,63315,4833.0,154.0,287,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-02-27,2026-08-01 17:22:07.213201,Vehicle Insurance
63316,Q163315,63316,63316,4840.0,52.0,210,1,1,Converted,Policy Issued,Desktop,Agent,2025-08-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63317,Q163316,63317,63317,5028.0,124.0,22,0,0,Abandoned,Premium Calculation,Tablet,Aggregator,2025-12-24,2026-08-01 17:22:07.213201,Vehicle Insurance
63318,Q163317,63318,63318,5002.0,124.0,270,0,0,Abandoned,Document Upload,Mobile,Website,2025-06-24,2026-08-01 17:22:07.213201,Vehicle Insurance
63319,Q163318,63319,63319,5018.0,124.0,15,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-11-24,2026-08-01 17:22:07.213201,Vehicle Insurance
63320,Q163319,63320,63320,4887.0,124.0,27,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-08-21,2026-08-01 17:22:07.213201,Vehicle Insurance
63321,Q163320,63321,63321,4744.0,26.0,148,1,1,Converted,Policy Issued,Tablet,Website,2025-06-07,2026-08-01 17:22:07.213201,Vehicle Insurance
63322,Q163321,63322,63322,4963.0,156.0,125,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-02-14,2026-08-01 17:22:07.213201,Vehicle Insurance
63323,Q163322,63323,63323,4978.0,124.0,250,1,0,Abandoned,Underwriting,Mobile,Mobile App,2025-03-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63324,Q163323,63324,63324,4862.0,124.0,122,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-02-03,2026-08-01 17:22:07.213201,Vehicle Insurance
63325,Q163324,63325,63325,5138.0,26.0,287,1,0,Abandoned,Document Upload,Mobile,Website,2025-11-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63326,Q163325,63326,63326,5078.0,7.0,253,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-04-26,2026-08-01 17:22:07.213201,Vehicle Insurance
63327,Q163326,63327,63327,4706.0,26.0,171,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-02-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63328,Q163327,63328,63328,5457.0,122.0,231,0,0,Abandoned,Document Upload,Mobile,Website,2025-12-17,2026-08-01 17:22:07.213201,Vehicle Insurance
63329,Q163328,63329,63329,5237.0,124.0,191,0,0,Abandoned,Document Upload,Tablet,Agent,2025-08-06,2026-08-01 17:22:07.213201,Vehicle Insurance
63330,Q163329,63330,63330,4727.0,124.0,168,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-01-29,2026-08-01 17:22:07.213201,Vehicle Insurance
63331,Q163330,63331,63331,5197.0,154.0,152,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-08-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63332,Q163331,63332,63332,5259.0,158.0,294,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-11-11,2026-08-01 17:22:07.213201,Vehicle Insurance
63333,Q163332,63333,63333,5091.0,124.0,273,1,1,Converted,Policy Issued,Mobile,Website,2025-08-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63334,Q163333,63334,63334,5129.0,124.0,197,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-09-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63335,Q163334,63335,63335,5260.0,26.0,240,0,0,Abandoned,Document Upload,Mobile,Website,2025-11-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63336,Q163335,63336,63336,4667.0,10.0,238,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-11-10,2026-08-01 17:22:07.213201,Vehicle Insurance
63337,Q163336,63337,63337,5326.0,124.0,249,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-01-24,2026-08-01 17:22:07.213201,Vehicle Insurance
63338,Q163337,63338,63338,4987.0,60.0,70,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-08-03,2026-08-01 17:22:07.213201,Vehicle Insurance
63339,Q163338,63339,63339,4871.0,124.0,206,0,0,Abandoned,Document Upload,Desktop,Website,2025-04-10,2026-08-01 17:22:07.213201,Vehicle Insurance
63340,Q163339,63340,63340,4680.0,124.0,273,0,0,Abandoned,Document Upload,Mobile,Website,2025-01-14,2026-08-01 17:22:07.213201,Vehicle Insurance
63341,Q163340,63341,63341,5054.0,25.0,289,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-07-06,2026-08-01 17:22:07.213201,Vehicle Insurance
63342,Q163341,63342,63342,5604.0,26.0,27,0,0,Abandoned,Premium Calculation,Tablet,Website,2025-04-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63343,Q163342,63343,63343,4756.0,26.0,113,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-07-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63344,Q163343,63344,63344,4732.0,124.0,275,1,1,Converted,Policy Issued,Mobile,Website,2025-02-18,2026-08-01 17:22:07.213201,Vehicle Insurance
63345,Q163344,63345,63345,5595.0,26.0,59,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-10-10,2026-08-01 17:22:07.213201,Vehicle Insurance
63346,Q163345,63346,63346,5106.0,16.0,112,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-09-18,2026-08-01 17:22:07.213201,Vehicle Insurance
63347,Q163346,63347,63347,4858.0,124.0,294,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-12-06,2026-08-01 17:22:07.213201,Vehicle Insurance
63348,Q163347,63348,63348,5352.0,154.0,231,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-01-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63349,Q163348,63349,63349,5065.0,152.0,228,1,1,Converted,Policy Issued,Mobile,Website,2025-06-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63350,Q163349,63350,63350,5764.0,124.0,158,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-08-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63351,Q163350,63351,63351,5464.0,26.0,200,1,0,Abandoned,Document Upload,Mobile,Website,2025-05-25,2026-08-01 17:22:07.213201,Vehicle Insurance
63352,Q163351,63352,63352,4988.0,26.0,267,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-11-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63353,Q163352,63353,63353,5415.0,26.0,188,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-05-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63354,Q163353,63354,63354,4656.0,154.0,215,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-06-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63355,Q163354,63355,63355,5489.0,25.0,253,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-08-22,2026-08-01 17:22:07.213201,Vehicle Insurance
63356,Q163355,63356,63356,4701.0,26.0,22,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-08-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63357,Q163356,63357,63357,4724.0,122.0,74,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-07-12,2026-08-01 17:22:07.213201,Vehicle Insurance
63358,Q163357,63358,63358,5217.0,124.0,213,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-07-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63359,Q163358,63359,63359,5055.0,155.0,123,1,1,Converted,Policy Issued,Mobile,Website,2025-03-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63360,Q163359,63360,63360,4635.0,26.0,142,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-07-01,2026-08-01 17:22:07.213201,Vehicle Insurance
63361,Q163360,63361,63361,4719.0,124.0,188,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-10-14,2026-08-01 17:22:07.213201,Vehicle Insurance
63362,Q163361,63362,63362,5221.0,124.0,164,1,1,Converted,Policy Issued,Mobile,Agent,2025-08-12,2026-08-01 17:22:07.213201,Vehicle Insurance
63363,Q163362,63363,63363,4851.0,26.0,219,0,0,Abandoned,Document Upload,Tablet,Aggregator,2025-12-07,2026-08-01 17:22:07.213201,Vehicle Insurance
63364,Q163363,63364,63364,5224.0,124.0,76,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-07-26,2026-08-01 17:22:07.213201,Vehicle Insurance
63365,Q163364,63365,63365,5223.0,26.0,141,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-11-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63366,Q163365,63366,63366,4781.0,163.0,205,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-10-07,2026-08-01 17:22:07.213201,Vehicle Insurance
63367,Q163366,63367,63367,5936.0,26.0,241,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-06-25,2026-08-01 17:22:07.213201,Vehicle Insurance
63368,Q163367,63368,63368,4841.0,163.0,215,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-07-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63369,Q163368,63369,63369,5212.0,152.0,271,0,0,Abandoned,Document Upload,Tablet,Website,2025-10-23,2026-08-01 17:22:07.213201,Vehicle Insurance
63370,Q163369,63370,63370,4892.0,44.0,131,1,1,Converted,Policy Issued,Desktop,Mobile App,2025-01-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63371,Q163370,63371,63371,5541.0,124.0,287,0,0,Abandoned,Document Upload,Mobile,Agent,2025-07-15,2026-08-01 17:22:07.213201,Vehicle Insurance
63372,Q163371,63372,63372,5011.0,124.0,64,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-08-13,2026-08-01 17:22:07.213201,Vehicle Insurance
63373,Q163372,63373,63373,5949.0,124.0,29,1,1,Converted,Policy Issued,Mobile,Mobile App,2025-10-31,2026-08-01 17:22:07.213201,Vehicle Insurance
63374,Q163373,63374,63374,4686.0,152.0,192,0,0,Abandoned,Premium Calculation,Tablet,Website,2025-02-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63375,Q163374,63375,63375,5055.0,124.0,149,0,0,Abandoned,Premium Calculation,Mobile,Website,2025-03-08,2026-08-01 17:22:07.213201,Vehicle Insurance
63376,Q163375,63376,63376,5252.0,124.0,80,0,0,Abandoned,Premium Calculation,Mobile,Aggregator,2025-02-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63377,Q163376,63377,63377,4771.0,124.0,21,0,0,Abandoned,Document Upload,Mobile,Website,2025-02-03,2026-08-01 17:22:07.213201,Vehicle Insurance
63378,Q163377,63378,63378,5197.0,8.0,76,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-10-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63379,Q163378,63379,63379,5153.0,156.0,194,0,0,Abandoned,Premium Calculation,Desktop,Aggregator,2025-01-18,2026-08-01 17:22:07.213201,Vehicle Insurance
63380,Q163379,63380,63380,5490.0,26.0,163,1,1,Converted,Policy Issued,Mobile,Aggregator,2025-08-27,2026-08-01 17:22:07.213201,Vehicle Insurance
63381,Q163380,63381,63381,4644.0,26.0,133,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-04-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63382,Q163381,63382,63382,4637.0,26.0,232,0,0,Abandoned,Document Upload,Tablet,Website,2025-11-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63383,Q163382,63383,63383,4860.0,26.0,179,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-07-14,2026-08-01 17:22:07.213201,Vehicle Insurance
63384,Q163383,63384,63384,4815.0,26.0,18,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-09-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63385,Q163384,63385,63385,4682.0,124.0,134,0,0,Abandoned,Document Upload,Desktop,Agent,2025-07-31,2026-08-01 17:22:07.213201,Vehicle Insurance
63386,Q163385,63386,63386,4766.0,124.0,250,1,1,Converted,Policy Issued,Mobile,Agent,2025-12-01,2026-08-01 17:22:07.213201,Vehicle Insurance
63387,Q163386,63387,63387,4803.0,26.0,54,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-09-19,2026-08-01 17:22:07.213201,Vehicle Insurance
63388,Q163387,63388,63388,5489.0,26.0,297,0,0,Abandoned,Premium Calculation,Mobile,Mobile App,2025-08-20,2026-08-01 17:22:07.213201,Vehicle Insurance
63389,Q163388,63389,63389,4848.0,55.0,81,1,1,Converted,Policy Issued,Mobile,Website,2025-02-28,2026-08-01 17:22:07.213201,Vehicle Insurance
63390,Q163389,63390,63390,4892.0,124.0,281,0,0,Abandoned,Premium Calculation,Desktop,Mobile App,2025-09-16,2026-08-01 17:22:07.213201,Vehicle Insurance
63391,Q163390,63391,63391,4884.0,124.0,60,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-02-14,2026-08-01 17:22:07.213201,Vehicle Insurance
63392,Q163391,63392,63392,5441.0,26.0,19,0,0,Abandoned,Document Upload,Mobile,Aggregator,2025-10-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63393,Q163392,63393,63393,4899.0,124.0,193,0,0,Abandoned,Premium Calculation,Tablet,Mobile App,2025-01-20,2026-08-01 17:22:07.213201,Vehicle Insurance
63394,Q163393,63394,63394,5216.0,156.0,41,0,0,Abandoned,Document Upload,Mobile,Mobile App,2025-01-15,2026-08-01 17:22:07.213201,Vehicle Insurance
63395,Q163394,63395,63395,4853.0,26.0,79,0,0,Abandoned,Premium Calculation,Desktop,Agent,2025-05-02,2026-08-01 17:22:07.213201,Vehicle Insurance
63396,Q163395,63396,63396,5512.0,124.0,104,0,0,Abandoned,Document Upload,Desktop,Mobile App,2025-02-11,2026-08-01 17:22:07.213201,Vehicle Insurance
63397,Q163396,63397,63397,5233.0,26.0,30,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-04-15,2026-08-01 17:22:07.213201,Vehicle Insurance
63398,Q163397,63398,63398,4763.0,124.0,94,0,0,Abandoned,Premium Calculation,Tablet,Agent,2025-08-09,2026-08-01 17:22:07.213201,Vehicle Insurance
63399,Q163398,63399,63399,4792.0,124.0,137,0,0,Abandoned,Document Upload,Desktop,Aggregator,2025-08-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63400,Q163399,63400,63400,5339.0,124.0,81,1,1,Converted,Policy Issued,Desktop,Website,2025-12-05,2026-08-01 17:22:07.213201,Vehicle Insurance
63401,Q163400,63401,63401,5330.0,124.0,55,0,0,Abandoned,Document Upload,Tablet,Agent,2025-10-18,2026-08-01 17:22:07.213201,Vehicle Insurance
