policy_id,airbags,is_esc,is_tpms,is_parking_sensors,is_parking_camera,is_brake_assist,is_power_steering,is_speed_alert,ncap_rating,safety_score
ID82320,2,0,0,1,1,0,1,1,4,56.9
ID28462,2,0,0,1,0,0,1,1,0,27.1
ID53771,2,0,0,1,0,0,1,1,0,27.1
ID67584,2,0,0,1,0,0,1,1,0,27.1
ID67575,6,1,0,1,1,1,1,1,0,64.3
ID93277,2,0,0,1,0,0,1,1,0,27.1
ID90279,6,1,1,1,1,1,1,1,3,88.0
ID48844,6,1,1,1,1,1,1,1,3,88.0
ID67614,2,0,0,1,0,1,1,1,2,44.9
ID40546,2,0,0,1,0,1,1,1,2,44.9
ID08390,2,0,0,1,0,0,1,1,0,27.1
ID40582,2,0,0,1,0,0,1,1,0,27.1
ID23887,6,1,1,1,1,1,1,1,3,88.0
ID23881,6,1,1,1,1,1,1,1,3,88.0
ID60759,6,1,0,1,1,1,1,1,0,64.3
ID32823,2,0,0,1,0,1,1,1,2,44.9
ID74207,2,0,0,1,1,0,1,1,4,56.9
ID28451,6,1,1,1,1,1,1,1,3,88.0
ID56732,2,0,0,1,0,0,1,1,0,27.1
ID56721,2,0,0,1,0,1,1,1,2,44.9
ID48886,2,0,0,1,0,0,1,1,0,27.1
ID48915,6,1,1,1,1,1,1,1,3,88.0
ID40615,2,0,0,1,0,1,1,1,2,44.9
ID40605,2,1,0,1,1,1,1,1,2,56.3
ID40636,2,0,0,1,0,0,1,1,0,27.1
ID67723,2,0,0,1,0,1,1,1,2,44.9
ID67717,2,0,0,1,0,0,1,1,0,27.1
ID84155,6,1,1,1,1,1,1,1,3,88.0
ID53726,2,0,0,1,0,1,1,1,2,44.9
ID53719,6,1,0,1,1,1,1,1,0,64.3
ID53735,2,0,0,1,0,1,1,1,2,44.9
ID87860,6,1,1,1,1,1,1,1,3,88.0
ID87854,2,0,0,0,1,0,1,1,2,39.1
ID67671,2,0,0,1,0,0,1,1,0,27.1
ID96070,2,0,0,1,0,1,1,1,2,44.9
ID08395,2,0,0,1,0,1,1,1,2,44.9
ID08414,2,0,0,1,0,1,1,1,2,44.9
ID80213,2,0,0,1,0,1,1,1,2,44.9
ID60705,1,0,0,1,0,0,0,1,0,16.4
ID12353,6,1,1,1,1,1,1,1,3,88.0
ID12348,6,1,1,1,1,1,1,1,3,88.0
ID40512,2,0,0,1,0,0,1,1,0,27.1
ID93239,2,0,0,1,0,0,1,1,0,27.1
ID23923,2,0,0,1,0,1,1,1,2,44.9
ID08355,6,1,1,1,1,1,1,1,3,88.0
ID00244,2,1,0,1,1,1,1,1,2,56.3
ID82304,6,1,0,1,1,1,1,1,0,64.3
ID03303,2,0,0,1,0,0,1,1,0,27.1
ID91676,6,1,1,1,1,1,1,1,3,88.0
ID32859,2,0,0,1,0,0,1,1,2,39.1
ID04804,2,0,0,1,0,0,1,1,0,27.1
ID93261,2,0,0,1,0,0,1,1,0,27.1
ID19147,2,0,0,1,0,0,1,1,0,27.1
ID88764,2,0,0,1,0,0,1,1,2,39.1
ID86583,2,0,0,1,0,0,1,1,0,27.1
ID40533,2,0,0,1,0,0,1,1,2,39.1
ID67703,6,1,1,1,1,1,1,1,3,88.0
ID67744,2,0,0,1,0,1,1,1,2,44.9
ID67738,6,1,1,1,1,1,1,1,3,88.0
ID40495,6,1,1,1,1,1,1,1,3,88.0
ID08343,1,0,0,1,0,0,0,1,0,16.4
ID60658,2,0,0,1,0,0,1,1,0,27.1
ID95323,6,1,1,1,1,1,1,1,3,88.0
ID96100,2,0,0,1,0,0,1,1,2,39.1
ID16471,6,1,1,1,1,1,1,1,3,88.0
ID16470,2,0,0,1,0,0,1,1,0,27.1
ID56754,6,1,1,1,1,1,1,1,3,88.0
ID56752,6,1,1,1,1,1,1,1,3,88.0
ID04803,2,0,0,1,0,1,1,1,2,44.9
ID40558,2,0,0,1,0,1,1,1,2,44.9
ID23908,6,1,0,1,1,1,1,1,0,64.3
ID40534,2,0,0,0,1,0,1,1,2,39.1
ID12367,2,0,0,1,0,0,1,1,5,57.1
ID40443,2,0,0,0,1,0,1,1,2,39.1
ID40441,2,0,0,1,0,1,1,1,2,44.9
ID49056,2,1,0,1,1,1,1,1,2,56.3
ID49041,2,0,0,1,1,0,1,1,4,56.9
ID08277,6,1,1,1,1,1,1,1,3,88.0
ID85294,2,0,0,1,0,0,1,1,0,27.1
ID67838,2,0,0,1,0,0,1,1,0,27.1
ID02325,2,0,0,1,0,0,1,1,0,27.1
ID02887,6,1,1,1,1,1,1,1,3,88.0
ID84172,2,0,0,1,0,1,1,1,2,44.9
ID56775,2,0,0,1,0,0,1,1,0,27.1
ID86605,2,0,0,1,0,0,1,1,0,27.1
ID86602,2,0,0,1,1,0,1,1,4,56.9
ID40483,2,0,0,1,0,0,1,1,0,27.1
ID12385,2,0,0,1,0,0,1,1,0,27.1
ID67790,6,1,1,1,1,1,1,1,3,88.0
ID12414,2,0,0,1,0,1,1,1,2,44.9
ID28344,2,0,0,1,0,1,1,1,2,44.9
ID87299,6,1,1,1,1,1,1,1,3,88.0
ID56834,2,1,0,1,1,1,1,0,5,68.6
ID53657,1,0,0,1,0,0,0,1,0,16.4
ID16493,2,0,0,1,0,0,1,1,0,27.1
ID67859,2,0,0,1,0,1,1,1,2,44.9
ID67852,2,0,0,1,0,0,1,1,0,27.1
ID85279,2,0,0,1,0,0,1,1,0,27.1
ID67883,2,0,0,1,0,0,1,1,0,27.1
ID60584,2,0,0,1,0,1,1,1,2,44.9
ID60579,6,1,1,1,1,1,1,1,3,88.0
ID60611,6,1,1,1,1,1,1,1,3,88.0
ID60608,6,1,1,1,1,1,1,1,3,88.0
ID77625,2,0,0,0,1,0,1,1,2,39.1
ID40420,2,0,0,0,1,0,1,1,2,39.1
ID56828,2,0,0,1,0,1,1,1,2,44.9
ID14679,2,0,0,1,0,1,1,1,2,44.9
ID53649,2,0,0,1,0,1,1,1,2,44.9
ID53644,6,1,1,1,1,1,1,1,3,88.0
ID53637,1,0,0,1,0,0,0,1,0,16.4
ID74083,2,0,0,1,0,0,1,1,0,27.1
ID74076,2,0,0,1,0,0,1,1,0,27.1
ID32951,2,0,0,1,0,1,1,1,2,44.9
ID67935,2,0,0,1,0,0,1,1,0,27.1
ID90348,2,0,0,1,0,0,1,1,0,27.1
ID40354,2,0,0,1,0,0,1,1,0,27.1
ID40340,2,0,0,1,0,0,1,1,0,27.1
ID40336,2,0,0,1,0,0,1,1,0,27.1
ID83383,2,1,0,1,1,1,1,1,2,56.3
ID77589,2,0,0,1,0,0,1,1,2,39.1
ID81290,1,0,0,1,0,0,0,1,0,16.4
ID08230,2,0,0,1,0,1,1,1,2,44.9
ID12469,6,1,0,1,1,1,1,1,0,64.3
ID12464,2,0,0,1,0,0,1,1,0,27.1
ID08216,2,0,0,1,0,0,1,1,0,27.1
ID82268,2,0,0,1,0,0,1,1,0,27.1
ID28307,2,0,0,1,0,0,1,1,0,27.1
ID28306,6,1,1,1,1,1,1,1,3,88.0
ID56845,2,0,0,1,0,0,1,1,0,27.1
ID87272,6,1,1,1,1,1,1,1,3,88.0
ID83700,2,0,0,1,0,1,1,1,2,44.9
ID32984,2,0,0,1,0,0,1,1,2,39.1
ID67930,6,1,1,1,1,1,1,1,3,88.0
ID40307,2,0,0,1,0,0,1,1,0,27.1
ID19022,6,1,1,1,1,1,1,1,3,88.0
ID32971,6,1,0,1,1,1,1,1,0,64.3
ID28333,6,1,0,1,1,1,1,1,0,64.3
ID96730,2,0,0,1,0,1,1,1,2,44.9
ID33036,2,0,0,0,1,0,1,1,2,39.1
ID33032,2,1,0,1,1,1,1,0,5,68.6
ID28297,2,0,0,1,0,0,1,1,0,27.1
ID73991,6,1,1,1,1,1,1,1,3,88.0
ID02033,2,0,0,1,0,0,1,1,0,27.1
ID56848,6,1,1,1,1,1,1,1,3,88.0
ID74023,2,0,0,1,0,0,1,1,0,27.1
ID24060,6,1,1,1,1,1,1,1,3,88.0
ID24059,2,0,0,1,0,1,1,1,2,44.9
ID08202,6,1,1,1,1,1,1,1,3,88.0
ID24073,2,0,0,1,0,0,1,1,0,27.1
ID40228,2,0,0,1,0,0,1,1,0,27.1
ID81280,2,0,0,1,0,0,1,1,0,27.1
ID81300,2,0,0,1,0,0,1,1,0,27.1
ID24103,2,0,0,1,0,1,1,1,2,44.9
ID40144,6,1,1,1,1,1,1,1,3,88.0
ID60497,6,1,1,1,1,1,1,1,3,88.0
ID82901,6,1,0,1,1,1,1,1,0,64.3
ID93192,6,1,1,1,1,1,1,1,3,88.0
ID93189,6,1,0,1,1,1,1,1,0,64.3
ID84191,2,0,0,1,0,1,1,1,2,44.9
ID73982,6,1,1,1,1,1,1,1,3,88.0
ID94553,2,0,0,1,1,0,1,1,4,56.9
ID94549,2,0,0,1,0,0,1,1,2,39.1
ID73996,6,1,0,1,1,1,1,1,0,64.3
ID08171,2,0,0,1,0,0,1,1,0,27.1
ID08165,2,0,0,1,0,1,1,1,2,44.9
ID85245,6,1,1,1,1,1,1,1,3,88.0
ID12483,2,1,0,1,1,1,1,1,2,56.3
ID80175,6,1,1,1,1,1,1,1,3,88.0
ID68068,2,0,0,1,0,0,1,1,0,27.1
ID08111,2,0,0,1,0,0,1,1,0,27.1
ID08101,6,1,1,1,1,1,1,1,3,88.0
ID24217,2,0,0,1,0,0,1,1,0,27.1
ID40030,6,1,1,1,1,1,1,1,3,88.0
ID18957,2,0,0,0,1,0,1,1,2,39.1
ID49265,2,0,0,0,1,0,1,1,2,39.1
ID73957,2,0,0,1,0,1,1,1,2,44.9
ID56889,2,0,0,1,0,1,1,1,2,44.9
ID53575,2,0,0,1,0,0,1,1,2,39.1
ID94563,2,0,0,1,0,0,1,1,0,27.1
ID33063,2,0,0,1,0,0,1,1,5,57.1
ID24195,2,0,0,1,0,1,1,1,2,44.9
ID68109,2,0,0,1,0,0,1,1,0,27.1
ID08135,2,0,0,1,0,0,1,1,0,27.1
ID68139,2,0,0,1,0,0,1,1,0,27.1
ID24157,2,0,0,1,0,1,1,1,2,44.9
ID33136,6,1,0,1,1,1,1,1,0,64.3
ID56903,2,0,0,1,0,0,1,1,0,27.1
ID56924,6,1,1,1,1,1,1,1,3,88.0
ID79133,2,0,0,1,0,1,1,1,2,44.9
ID53554,2,0,0,1,0,1,1,1,2,44.9
ID33080,2,0,0,1,0,1,1,1,2,44.9
ID00256,2,0,0,0,1,0,1,1,2,39.1
ID90416,2,0,0,0,1,0,1,1,2,39.1
ID08081,2,0,0,1,0,0,1,1,2,39.1
ID39981,6,1,1,1,1,1,1,1,3,88.0
ID12500,2,0,0,1,0,1,1,1,2,44.9
ID12497,6,1,1,1,1,1,1,1,3,88.0
ID49255,2,0,0,1,0,0,1,1,2,39.1
ID24264,2,0,0,1,0,0,1,1,0,27.1
ID68151,2,0,0,1,1,0,1,1,4,56.9
ID08116,2,0,0,1,0,0,1,1,2,39.1
ID24295,6,1,1,1,1,1,1,1,3,88.0
ID60415,6,1,1,1,1,1,1,1,3,88.0
ID33155,6,1,1,1,1,1,1,1,3,88.0
ID33153,2,1,0,1,1,1,1,1,2,56.3
ID33147,2,0,0,1,0,0,1,1,0,27.1
ID56915,6,1,1,1,1,1,1,1,3,88.0
ID83215,1,0,0,1,0,0,0,1,0,16.4
ID68209,6,1,1,1,1,1,1,1,3,88.0
ID24255,2,0,0,1,0,1,1,1,2,44.9
ID39922,2,0,0,1,1,0,1,1,4,56.9
ID39921,2,0,0,1,0,0,1,1,0,27.1
ID49296,6,1,0,1,1,1,1,1,0,64.3
ID18910,1,0,0,1,0,0,0,1,0,16.4
ID49310,2,0,0,1,0,1,1,1,2,44.9
ID28264,2,0,0,1,0,0,1,1,0,27.1
ID28259,2,0,0,1,0,0,1,1,0,27.1
ID49363,6,1,1,1,1,1,1,1,3,88.0
ID49362,2,0,0,0,1,0,1,1,2,39.1
ID49360,1,0,0,1,0,0,0,1,0,16.4
ID86649,2,0,0,1,0,0,1,1,5,57.1
ID33203,2,0,0,1,0,0,1,1,0,27.1
ID76829,2,0,0,1,0,0,1,1,0,27.1
ID14640,2,0,0,1,0,0,1,1,0,27.1
ID79128,2,0,0,1,0,1,1,1,2,44.9
ID24305,2,0,0,1,0,0,1,1,2,39.1
ID68288,2,0,0,1,0,0,1,1,0,27.1
ID60365,2,0,0,1,0,0,1,1,0,27.1
ID18895,2,0,0,1,0,0,1,1,0,27.1
ID49329,6,1,1,1,1,1,1,1,3,88.0
ID08048,6,1,0,1,1,1,1,1,0,64.3
ID39903,2,0,0,1,0,0,1,1,0,27.1
ID24269,2,0,0,1,0,0,1,1,2,39.1
ID49396,2,0,0,1,0,0,1,1,2,39.1
ID78668,6,1,1,1,1,1,1,1,3,88.0
ID96150,2,0,0,1,0,0,1,1,0,27.1
ID73876,2,0,0,1,0,1,1,1,2,44.9
ID73872,2,0,0,1,0,0,1,1,2,39.1
ID92501,2,0,0,1,0,0,1,1,0,27.1
ID56952,2,0,0,1,0,0,1,1,2,39.1
ID16559,2,0,0,1,0,1,1,1,2,44.9
ID85197,6,1,1,1,1,1,1,1,3,88.0
ID24334,2,0,0,1,0,0,1,1,0,27.1
ID39793,2,0,0,1,0,0,1,1,0,27.1
ID49347,2,0,0,1,0,0,1,1,0,27.1
ID18885,6,1,1,1,1,1,1,1,3,88.0
ID68369,2,0,0,1,0,0,1,1,0,27.1
ID08043,6,1,1,1,1,1,1,1,3,88.0
ID39826,6,1,1,1,1,1,1,1,3,88.0
ID90467,6,1,1,1,1,1,1,1,3,88.0
ID90461,2,0,0,1,0,0,1,1,0,27.1
ID78662,6,1,0,1,1,1,1,1,0,64.3
ID49390,2,0,0,1,0,0,1,1,2,39.1
ID39714,6,1,1,1,1,1,1,1,3,88.0
ID39705,2,0,0,0,1,0,1,1,2,39.1
ID68407,2,0,0,1,0,0,1,1,0,27.1
ID68405,6,1,1,1,1,1,1,1,3,88.0
ID84197,2,0,0,1,0,1,1,1,2,44.9
ID73846,6,1,1,1,1,1,1,1,3,88.0
ID33216,2,0,0,1,0,0,1,1,5,57.1
ID53512,2,0,0,1,0,1,1,1,2,44.9
ID73877,2,0,0,1,0,0,1,1,2,39.1
ID68362,2,1,0,1,1,1,1,1,2,56.3
ID83553,2,0,0,1,0,0,1,1,0,27.1
ID39776,6,1,1,1,1,1,1,1,3,88.0
ID07934,6,1,1,1,1,1,1,1,3,88.0
ID24390,2,0,0,1,0,1,1,1,2,44.9
ID07969,2,0,0,1,0,1,1,1,2,44.9
ID01500,2,0,0,1,0,0,1,1,0,27.1
ID07941,6,1,0,1,1,1,1,1,0,64.3
ID39689,2,0,0,0,1,0,1,1,2,39.1
ID39686,2,0,0,1,0,0,1,1,2,39.1
ID90458,2,0,0,0,1,0,1,1,2,39.1
ID33311,2,0,0,1,0,0,1,1,0,27.1
ID16585,2,0,0,1,0,0,1,1,0,27.1
ID96711,6,1,1,1,1,1,1,1,3,88.0
ID96709,2,0,0,1,0,0,1,1,0,27.1
ID04980,2,0,0,1,0,0,1,1,0,27.1
ID77542,2,0,0,1,0,1,1,1,2,44.9
ID68402,2,0,0,1,0,0,1,1,2,39.1
ID39718,2,0,0,1,0,1,1,1,2,44.9
ID68491,2,0,0,1,0,1,1,1,2,44.9
ID68463,2,0,0,1,0,0,1,1,0,27.1
ID95289,6,1,1,1,1,1,1,1,3,88.0
ID49438,2,0,0,1,0,0,1,1,0,27.1
ID49457,2,0,0,1,0,1,1,1,2,44.9
ID02916,6,1,1,1,1,1,1,1,3,88.0
ID77554,2,0,0,1,0,0,1,1,5,57.1
ID33315,2,0,0,1,0,0,1,1,0,27.1
ID53462,6,1,1,1,1,1,1,1,3,88.0
ID94925,6,1,0,1,1,1,1,1,0,64.3
ID56988,2,0,0,1,1,0,1,1,4,56.9
ID76845,2,0,0,1,0,0,1,1,0,27.1
ID33313,2,1,0,1,1,1,1,1,2,56.3
ID00778,6,1,1,1,1,1,1,1,3,88.0
ID00773,2,0,0,0,1,0,1,1,2,39.1
ID24406,2,0,0,1,0,0,1,1,0,27.1
ID39630,2,0,0,1,0,1,1,1,2,44.9
ID39627,2,0,0,1,1,0,1,1,4,56.9
ID39621,2,0,0,1,0,1,1,1,2,44.9
ID81385,2,0,0,1,1,0,1,1,4,56.9
ID49477,2,0,0,1,0,1,1,1,2,44.9
ID12607,2,0,0,1,0,0,1,1,0,27.1
ID07897,2,0,0,1,0,0,1,1,0,27.1
ID00291,2,0,0,0,1,0,1,1,2,39.1
ID94922,6,1,1,1,1,1,1,1,3,88.0
ID53436,2,0,0,1,0,1,1,1,2,44.9
ID94534,6,1,1,1,1,1,1,1,3,88.0
ID33298,6,1,0,1,1,1,1,1,0,64.3
ID68477,2,0,0,1,0,1,1,1,2,44.9
ID68470,2,0,0,1,0,0,1,1,5,57.1
ID39634,2,0,0,1,0,1,1,1,2,44.9
ID88665,2,0,0,1,0,1,1,1,2,44.9
ID80122,2,0,0,1,0,0,1,1,0,27.1
ID49503,2,0,0,1,0,1,1,1,2,44.9
ID60181,2,0,0,1,0,1,1,1,2,44.9
ID12641,2,0,0,1,0,1,1,1,2,44.9
ID28106,2,0,0,1,0,1,1,1,2,44.9
ID28121,2,0,0,1,0,0,1,1,0,27.1
ID28118,2,0,0,1,0,1,1,1,2,44.9
ID05020,6,1,1,1,1,1,1,1,3,88.0
ID14566,2,0,0,1,0,1,1,1,2,44.9
ID01781,2,0,0,1,0,0,1,1,0,27.1
ID53415,2,0,0,1,0,0,1,1,0,27.1
ID05003,2,0,0,1,0,1,1,1,2,44.9
ID24437,2,0,0,1,0,1,1,1,2,44.9
ID88670,2,0,0,1,0,0,1,1,0,27.1
ID18817,2,0,0,1,0,0,1,1,2,39.1
ID49513,2,0,0,1,0,1,1,1,2,44.9
ID91588,2,0,0,1,1,0,1,1,4,56.9
ID91585,6,1,1,1,1,1,1,1,3,88.0
ID91584,6,1,1,1,1,1,1,1,3,88.0
ID73700,6,1,0,1,1,1,1,1,0,64.3
ID73697,6,1,1,1,1,1,1,1,3,88.0
ID57036,2,0,0,1,0,1,1,1,2,44.9
ID53427,6,1,1,1,1,1,1,1,3,88.0
ID76861,2,0,0,1,0,0,1,1,2,39.1
ID33397,6,1,0,1,1,1,1,1,0,64.3
ID77520,2,0,0,1,0,1,1,1,2,44.9
ID39525,2,0,0,1,0,1,1,1,2,44.9
ID24482,2,0,0,1,0,1,1,1,2,44.9
ID68560,2,0,0,1,1,0,1,1,4,56.9
ID90487,2,0,0,0,1,0,1,1,2,39.1
ID68513,2,0,0,1,1,0,1,1,4,56.9
ID80106,6,1,1,1,1,1,1,1,3,88.0
ID39469,2,0,0,1,0,0,1,1,0,27.1
ID78683,2,0,0,0,1,0,1,1,2,39.1
ID68631,2,0,0,1,0,1,1,1,2,44.9
ID68625,2,0,0,1,0,1,1,1,2,44.9
ID68615,2,0,0,1,1,0,1,1,4,56.9
ID81381,2,0,0,0,1,0,1,1,2,39.1
ID33474,6,1,1,1,1,1,1,1,3,88.0
ID05050,6,1,1,1,1,1,1,1,3,88.0
ID05043,2,0,0,1,0,1,1,1,2,44.9
ID33425,2,0,0,1,1,0,1,1,4,56.9
ID33423,6,1,1,1,1,1,1,1,3,88.0
ID73732,2,0,0,1,0,1,1,1,2,44.9
ID77536,1,0,0,1,0,0,0,1,0,16.4
ID77530,2,0,0,1,0,0,1,1,0,27.1
ID49567,6,1,1,1,1,1,1,1,3,88.0
ID12655,2,0,0,1,0,1,1,1,2,44.9
ID07819,2,0,0,1,0,1,1,1,2,44.9
ID90513,6,1,1,1,1,1,1,1,3,88.0
ID24521,6,1,1,1,1,1,1,1,3,88.0
ID12674,2,0,0,1,0,0,1,1,0,27.1
ID33502,2,0,0,1,0,0,1,1,2,39.1
ID73682,2,0,0,1,0,0,1,1,0,27.1
ID33466,2,0,0,1,0,1,1,1,2,44.9
ID57080,2,0,0,1,0,0,1,1,2,39.1
ID57075,6,1,1,1,1,1,1,1,3,88.0
ID02064,2,0,0,1,0,0,1,1,2,39.1
ID02055,2,0,0,1,0,0,1,1,2,39.1
ID73688,2,0,0,1,0,0,1,1,0,27.1
ID49592,6,1,1,1,1,1,1,1,3,88.0
ID68635,2,0,0,1,0,0,1,1,0,27.1
ID07833,2,0,0,1,0,0,1,1,0,27.1
ID39445,2,0,0,1,0,0,1,1,0,27.1
ID82209,2,0,0,1,0,1,1,1,2,44.9
ID82207,2,0,0,1,0,1,1,1,2,44.9
ID82201,2,0,0,1,0,0,1,1,0,27.1
ID53338,2,0,0,1,0,1,1,1,2,44.9
ID53331,6,1,1,1,1,1,1,1,3,88.0
ID14538,2,0,0,1,0,0,1,1,0,27.1
ID33508,2,0,0,1,0,0,1,1,0,27.1
ID24542,6,1,1,1,1,1,1,1,3,88.0
ID24539,2,0,0,1,0,0,1,1,0,27.1
ID68675,2,0,0,1,0,1,1,1,2,44.9
ID39402,2,0,0,1,1,0,1,1,4,56.9
ID12695,2,0,0,1,0,0,1,1,0,27.1
ID49638,2,0,0,1,0,0,1,1,2,39.1
ID18746,6,1,1,1,1,1,1,1,3,88.0
ID68653,6,1,1,1,1,1,1,1,3,88.0
ID85148,2,0,0,1,0,1,1,1,2,44.9
ID49709,2,0,0,1,0,1,1,1,2,44.9
ID39297,2,0,0,1,0,1,1,1,2,44.9
ID68794,2,0,0,1,0,1,1,1,2,44.9
ID24561,2,0,0,1,0,1,1,1,2,44.9
ID94191,2,0,0,1,0,1,1,1,2,44.9
ID73621,2,0,0,1,0,1,1,1,2,44.9
ID01772,2,0,0,1,0,0,1,1,5,57.1
ID01769,2,0,0,1,0,1,1,1,2,44.9
ID53308,2,0,0,1,0,0,1,1,2,39.1
ID03278,2,0,0,1,0,1,1,1,2,44.9
ID33528,2,0,0,1,0,1,1,1,2,44.9
ID39389,2,0,0,1,0,0,1,1,0,27.1
ID18738,2,0,0,0,1,0,1,1,2,39.1
ID39343,6,1,1,1,1,1,1,1,3,88.0
ID28047,6,1,1,1,1,1,1,1,3,88.0
ID82180,2,0,0,1,0,0,1,1,0,27.1
ID68792,2,0,0,1,0,0,1,1,0,27.1
ID39287,2,0,0,1,0,0,1,1,2,39.1
ID60059,2,0,0,1,0,0,1,1,0,27.1
ID49703,2,0,0,1,0,0,1,1,0,27.1
ID49719,2,0,0,1,0,1,1,1,2,44.9
ID88622,2,0,0,1,0,1,1,1,2,44.9
ID60018,2,0,0,1,0,1,1,1,2,44.9
ID24611,2,1,0,1,1,1,1,1,2,56.3
ID84258,2,0,0,1,0,1,1,1,2,44.9
ID73598,2,0,0,1,0,1,1,1,2,44.9
ID53317,2,0,0,1,0,0,1,1,2,39.1
ID81397,6,1,1,1,1,1,1,1,3,88.0
ID39307,2,0,0,1,0,0,1,1,0,27.1
ID24575,6,1,1,1,1,1,1,1,3,88.0
ID18708,6,1,1,1,1,1,1,1,3,88.0
ID18702,2,0,0,1,0,0,1,1,2,39.1
ID24680,2,0,0,1,0,1,1,1,2,44.9
ID77486,6,1,1,1,1,1,1,1,3,88.0
ID18660,2,0,0,1,0,0,1,1,2,39.1
ID86708,6,1,1,1,1,1,1,1,3,88.0
ID07702,2,0,0,1,0,1,1,1,2,44.9
ID24668,6,1,1,1,1,1,1,1,3,88.0
ID33623,2,0,0,1,0,0,1,1,2,39.1
ID82181,6,1,1,1,1,1,1,1,3,88.0
ID53305,6,1,1,1,1,1,1,1,3,88.0
ID87938,2,0,0,0,1,0,1,1,2,39.1
ID68806,6,1,1,1,1,1,1,1,3,88.0
ID82890,2,0,0,1,0,1,1,1,2,44.9
ID39225,2,0,0,1,1,0,1,1,4,56.9
ID68788,6,1,1,1,1,1,1,1,3,88.0
ID49747,2,1,0,1,1,1,1,1,2,56.3
ID24651,2,0,0,1,0,1,1,1,2,44.9
ID85090,2,0,0,1,0,0,1,1,0,27.1
ID81433,2,0,0,1,0,0,1,1,5,57.1
ID96205,2,0,0,1,0,0,1,1,5,57.1
ID59967,2,0,0,1,0,1,1,1,2,44.9
ID49813,2,0,0,1,0,0,1,1,0,27.1
ID68890,2,0,0,1,0,1,1,1,2,44.9
ID12756,2,0,0,1,0,0,1,1,2,39.1
ID59981,2,0,0,1,0,1,1,1,2,44.9
ID18645,2,0,0,1,0,0,1,1,2,39.1
ID05148,6,1,1,1,1,1,1,1,3,88.0
ID53280,2,0,0,1,0,1,1,1,2,44.9
ID92543,6,1,1,1,1,1,1,1,3,88.0
ID02964,6,1,1,1,1,1,1,1,3,88.0
ID39181,2,1,0,1,1,1,1,0,5,68.6
ID39202,2,0,0,1,0,0,1,1,0,27.1
ID68849,2,0,0,1,0,1,1,1,2,44.9
ID69039,6,1,1,1,1,1,1,1,3,88.0
ID69036,6,1,1,1,1,1,1,1,3,88.0
ID38992,6,1,0,1,1,1,1,1,0,64.3
ID59929,2,0,0,1,0,0,1,1,0,27.1
ID59926,6,1,1,1,1,1,1,1,3,88.0
ID59925,2,0,0,1,0,0,1,1,0,27.1
ID05171,2,0,0,1,0,1,1,1,2,44.9
ID05161,2,0,0,1,0,1,1,1,2,44.9
ID05157,6,1,1,1,1,1,1,1,3,88.0
ID33651,2,0,0,1,0,1,1,1,2,44.9
ID16694,2,0,0,1,0,0,1,1,2,39.1
ID24778,2,0,0,1,0,0,1,1,0,27.1
ID12786,6,1,1,1,1,1,1,1,3,88.0
ID68994,2,0,0,0,1,0,1,1,2,39.1
ID69029,2,0,0,1,0,0,1,1,0,27.1
ID39093,6,1,1,1,1,1,1,1,3,88.0
ID86712,6,1,1,1,1,1,1,1,3,88.0
ID07606,2,0,0,0,1,0,1,1,2,39.1
ID00727,2,0,0,1,0,1,1,1,2,44.9
ID59899,6,1,1,1,1,1,1,1,3,88.0
ID38927,6,1,1,1,1,1,1,1,3,88.0
ID16712,2,0,0,1,0,1,1,1,2,44.9
ID05176,6,1,1,1,1,1,1,1,3,88.0
ID33685,6,1,1,1,1,1,1,1,3,88.0
ID76877,2,0,0,1,0,0,1,1,5,57.1
ID76875,2,0,0,0,1,0,1,1,2,39.1
ID49889,2,0,0,1,0,0,1,1,0,27.1
ID49886,2,0,0,1,1,0,1,1,4,56.9
ID69048,6,1,1,1,1,1,1,1,3,88.0
ID69071,2,0,0,1,0,1,1,1,2,44.9
ID38985,2,0,0,1,0,1,1,1,2,44.9
ID24811,2,0,0,1,0,0,1,1,0,27.1
ID38882,2,0,0,1,0,1,1,1,2,44.9
ID38874,2,0,0,1,0,0,1,1,0,27.1
ID24862,6,1,1,1,1,1,1,1,3,88.0
ID49932,2,0,0,1,1,0,1,1,4,56.9
ID97344,2,0,0,1,0,0,1,1,0,27.1
ID90599,2,0,0,1,0,1,1,1,2,44.9
ID73451,2,0,0,1,0,0,1,1,0,27.1
ID79093,6,1,1,1,1,1,1,1,3,88.0
ID94527,2,0,0,1,0,0,1,1,0,27.1
ID69056,6,1,1,1,1,1,1,1,3,88.0
ID69117,2,0,0,1,1,0,1,1,4,56.9
ID69109,2,0,0,1,0,0,1,1,0,27.1
ID85060,2,0,0,1,0,0,1,1,0,27.1
ID18592,1,0,0,1,0,0,0,1,0,16.4
ID49917,6,1,1,1,1,1,1,1,3,88.0
ID59879,2,0,0,1,0,1,1,1,2,44.9
ID49936,6,1,1,1,1,1,1,1,3,88.0
ID59833,2,0,0,1,1,0,1,1,4,56.9
ID59821,2,0,0,1,0,0,1,1,0,27.1
ID59810,2,0,0,1,1,0,1,1,4,56.9
ID24917,6,1,1,1,1,1,1,1,3,88.0
ID73468,6,1,1,1,1,1,1,1,3,88.0
ID33772,6,1,1,1,1,1,1,1,3,88.0
ID73455,2,1,0,1,1,1,1,1,2,56.3
ID81453,6,1,1,1,1,1,1,1,3,88.0
ID00723,6,1,1,1,1,1,1,1,3,88.0
